Poem,Number of Versus,Poet,Century,Label,Type,Metre
وَرَد الكتابُ فسَرَّني بورودِه لما وردْ فكأنما عُنوانُه دُرٌّ تَلأَلأَ أو بَرَدْ وكأنما أسطارُه سِمْط اللآلى أم زَرَد لما أتَاني سَرَّني وَأَزال عن قلبي الكَمَدْ أَهْداهُ سيدُنا الوليُّ المرتضى أُهلُ الرشدْ رعياً له مِن سيِّدٍ لو كنتُ أعطَى ما أَوَدّْ لوددت أن يبقَى بَقَا ءَ الدهر أو طولَ الأَمَدْ يا سالِمَ بن محمدٍ خُدْ ما ترى مِمن تَوَدْ واسترْ عُيوبَ قَريض مَن وَالاكَ في هَزْلٍ وَجَدّْ فهُو الوفيُّ بعهدهِ فأقبْل فهذا ما اجتْهدْ وانعمْ بعشٍ ناعمٍ في مَعْقل عالي العَمَدْ واسْلَم سَلِمْت مبرَّأً مِن كل لُؤْمٍ أو فَنَدْ بَلِّغْ سلامي كلَّ مَنْ تلْقَى وأهلَكَ والولدْ مِني التحية والسلا مُ عليك طولَ الأَبَدْ ثم الصلاةُ على النبيّ محمد خَيرِ العدَدْ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 15</p>",المعولي العماني,عمان,قصائد شوق,عموديه,بحر مجزوء الكامل
أتاني كتابٌ من شقيقى وَوَالدِى فصارَ أُحَيْلى من طَرِيفى وَتَالِدِى ولما أتاني صارَ للهمِّ كاشِفاً كَوَصْلِ حبيب من حبيب مُبَاعدِ أقلِّبُه طَوراً وأطْويه تارةً وأنشره أُخْرى بتلك المَشاهِد فأصبحتُ ذَا شَوْقٍ شديد كأنني أخو وَلَهٍ أشجاهُ ذكرُ المعاهِد أَيَا واحداً في هَجْرِه وجَفَائِه أنا واجد في الشوق رفقا بواجد وَعِندي مِن الشوقِ المبرّح مَا نفَى رُقَاد جُفوني عن لذيذ المراقد ولو أَلُف خطٍّ ما تسلَّت قلوبنا بها ليس تُسْلِينَا سُطورُ الكواغد ولو أنَّ دونَ الوَصْل قطع فَدَافِدٍ قطعنا بتدآب شِدَاد الفَدَافِد,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 8</p>",المعولي العماني,عمان,قصائد شوق,عموديه,بحر الطويل
أبيتُ ولى قلبٌ قريحٌ من البُكا وعينٌ من الأشواقِ بالدمع تَسْفَحُ وشوقٌ وبَلْبالٌ وفِكْرٌ ولوعةٌ ونارٌ من الهجران في القلبِ تقدح يزيدُ اشتياقي تارةً بعدَ تارةٍ إذا ما بدا برقٌ سرى باتَ يَلْمَحُ وإن عَرَّضَت بالعارضيَّةِ مُزْنَةٌ يكادُ لها قلبي من الشوق يطفَحُ تذكَّرْتُ عهداً للحبيبِ وموضعاً به الندُّ والريحانُ والمسكُ ينفَحُ وأيامَ عُودُ اللهو غَضٌّ وإذ أنا صغيرٌ بميدانِ الشبيبة أمرَح وأيام ذات الحِجْل تُصْفِى لنا الهوى ونمنحُها وَصْلاً وداداً وتمنَحُ فتاةٌ تهادَى في التَّثَنِّي كأنها قضيبٌ على حِقْفِة النقا يترنحٌ لها مبسمٌ عذبٌ وثغرٌ مُفَلَّجٌ وفرعٌ دجوجيٌّ وخَصْرٌ مُوَشِّحٌ وصدرٌ منيرٌ زَيِّنَ الحِلَى ضوؤه ووجهٌ مضىءٌ من سَنا البدرِ أوضَحُ وريقتها من ماء يبرينَ طعمُها مَشوب بِصرف الراحِ إن هي تصبحُ ولم أنسَ أيامَ العتاب وإذ أنا أُكَتِّمُ سِرِّى في الهوى وهْي تُوَضِّحُ نبثٌّ عتاباً بيننا وكأنني أُلَوِّحُ في ودِّي لها وتصرِّحُ وتخفى الهوى خوف الوشاةِ وإنما مدامِعُنا بالوجْدِ والشوق توضحُ ولما رأَتْ رأسي تلوَّنَ أعرضَتْ لأن الغواني عن أخي الشيب تجنَحُ تولَّتْ ولي قلبٌ يذوبُ مرارةً وعينٌ بسيلان المدامع تنضَحُ فقلتُ لها خافي من الله ربِّنا فقالت لأن الشيب كالفقر أقبَحُ ذهبتُ وما أدرى إلى أيِّ مسلَكِ فها أنا في بحر من التِّيهِ أسبَحُ فبُدِّلْتُ بالنعماء بُؤْسَي وإنني رأيتُ المُنَى مما أُقاسيه أَرْوَحُ ولما رأيتُ الدهر ألقَى صُرُوفَهُ رجعتُ إلى الأمر الذي هو أصلَحُ ويمَّمتُ عِيسى قاصداً نحو سيد ولم تَثنِني عنه فلاةٌ وصحصحُ هو الماجد المعطِى الكريم بلعرب سلالة سلطان بن سيف الممدّحُ مدحتك يا شمس الزمان وبدره بمدح صُراح لست غيرك أمدحُ وهبتَ بلا منٍّ جزيلا من اللُّها فجاوزْت حتى خِلت أنك تمزحُ لقد قيدتْني نعمة حاتمية فلا تحسبنِّي عن حِوارك أجنحُ ولا زلت في نعماكَ أرفلُ شاكرا ولم لا يؤدِّى الشكرَ من هو يريحُ ومَدحي لكم طول الزمان تجارتي فهاكمو ربحي ولا زلتُ أرْبحُ لأنك بحرُ الجودِ والمجدِ والندَى ولا زلتَ طولَ الدهر تُبْدِى وتفرحُ فلا حاجةٌ إلا إليك مردُّها ولا أمر نَبْغي منك إلا وينجحُ ولا معتفٍ إلا ويرجعُ شاكراً ولا سائلٌ يعروكَ إلا ويفلحُ ولا مُعْدَمٌ إلا وأصلحتَ شأنَه ولا بائس يأتيك إلا ويصلح محيَّاك كالأقمارِ بَل هو أوضحُ وحلمُكَ كالأجْبال بَل هو أرجحُ وهاكَ عروساً تُجْتَلى بِنْتُ ساعةٍ ولم يَثنِها عنكَ البعاد المطوِّحُ تُفاخِرُ أشعارُ الأوائلِ فيكمُ مدَى الدهرِ لا زالتْ تسيرُ وتمرحُ إذا وزنت بالشعر معنى ودقةً يخفُّ لها كل القَرِيضِ وترجحُ وتزدادُ تجديداً على الدهر كلَّما يمرُّ على الدنيا مساءٌ ومُصبَحُ وإن قُرِئت يعنو لها كل مسمع وخفَّ لشاديها خفافٌ وترجحُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 37</p>",المعولي العماني,عمان,قصائد شوق,عموديه,بحر الطويل
أتانِى كتابٌ منك فاسترَّ خاطرى ونارَ برؤيا رسمه نورُ ناظرِى وفرجَ عنى كربةً وكآبةً وأطفأَ ناراً أضرمتْ في ضمائرِى معانٍ به مثل الجواهرٍ رصعتْ لآلىءَ دُرٍّ كالنجومِ الزواهرِ تلوحُ بأسطارٍ ترآى كأنها وجوهُ حسانٍ ناعماتٍ سوافرِ بِطرسٍ يَسُرُّ الناظرينَ ملاحةً وتبصره فيها جلاء البصائرِ على أنها تشفى القلوبَ من الأسى وتبقى برؤياها همومُ الخواطرِ إذا قُرِئَتْ يَعْنُو لها كلُّ مِصْقَعٍ خَطيبٍ ويُصْغِى عندها كلُّ ماهرٍ أتت من فصيحٍ عالمٍ ذي نباهة يقرُّ له إنْ خاله كلُّ شاعرِ يسرّكَ مرآهُ ومَنظرُ وجهه بواطنُه محمودةٌ كالظواهرِ ولا عيبَ فيه يرتجَى غيرَ أنّه يُسَلِّيكَ عن وصلِ الحبيبِ المهاجرِ هو المرتضَى الزاكِى سلالةُ حَرْمَلٍ به سرعةٌ أعنى محبِّي وناصِرِى عليه سلامِى كلما لاحَ بارقٌ ولاحتْ بروقٌ في السحابِ المواطرِ وخصوا جميعَ الأقربينَ سلامنَا وأولادكم من كابرٍ وأصاغرِ يخصكمُ أشياخُنا وولاتُنا بِأَزكى سلام بالثنا مُتواترِ وصلِّ على خيرِ الأنام محمدٍ إله البرايَا مَا هَمَى كلُّ ماطِرِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 15</p>",المعولي العماني,عمان,قصائد شوق,عموديه,بحر الطويل
لك منزلٌ في القلب لا يتغيرُ وصفاءُ وُدٍّ قط لا يتكدرُ ومودةٌ منا تقادمَ عهدُها وودادُ صدق باللقاءِ يفسرُ ما جئتُ أطلبُ منك يوماً حاجة أبداً وظنِّي أنها تتعسّرُ إن كنتُ قد قارفْتُ ذنباً غافلا في كسْبه أنا تائبٌ مستغفرُ أو كنتَ أنتَ سمعتَ مِنى غيرَ مَا تَهْواه من طَبْعى أنَا مُتَعذِّرُ حاشاكَ أن تجفو محبّاً مخلصاً لك وُدّه أبداً ولا يتغيرُ عَهدِى بقلبك لِي ودادٌ باطنٌ لكن بحسن خلائقٍ لك يظهرُ وإذا أتيتُك قبلَ ذا في حاجةٍ لا يعتريك تلكؤٌ وتعسرُ واليومَ لا أدرى لأيةِ علةٍ مودودُنا عن حاجتى تَسْتنفرُ أنا مُذْ عرفتُك ما تكدَّر خاطرى أبدا وقد مرت سنونَ وأعصرُ أنا لستُ أنسى ما حييتُ وِدادَكم لو مر ألفٌ في السنينَ وأكثرُ أنا حافظٌ ودى لأهل مودَّتِى مترفقٌ لو بدلُوا أو غيرُوا أنا لا أجازِى بالجفاءِ أحبتى لو أنهم بعد الصفاءِ تنمّرُوا وإذا أتى مستغفراً من ذنبه خِلٌّ غفرتُ له ولا أتكبّرُ يرث الممالك والمفاخر والعلا سيفُ بن سلطان الإمامُ الأطهرُ يَعفُو عن الذنبِ العظيم تكرماً وتجاوزاً وهو الحليم الأقدرُ دمْ إمامَ المسلمين موفَّقاً في كلِّ أمر صالحٍ لا يعسرُ ما غردتْ ورْقاءُ أو هبت صَباً بين الغصون وما هَمَى مُسْحَنْفِرُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 18</p>",المعولي العماني,عمان,قصائد شوق,عموديه,بحر الكامل
حبيبٌ لو أنّ الأرضَ تخبرُ بالذى بها منه شوقاً للورى حسدوا الأرضَا ولو أنّ جناتِ النبيين خُيِّرتْ به وبهم قسْما لقالتْ بِه أَرْضَى ومن تَاهَت الدنيا على أهلها به كعيسى نبىِّ اللَّهِ تُشْفَى به المرضَى,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 3</p>",المعولي العماني,عمان,قصائد شوق,عموديه,بحر الطويل
بعادُك يا عذبَ الثنايا ولا الصدُّ وصدُّك يا حلوَ السجايا ولا البعدُ بَعدْتُمْ فزادَ القلبُ شوقاً وحسرةً قرُبتم فزادَ الهمُّ والحزنُ والوجدُ إذا لم يكن من ذَيْنِ بُدٌّ فليس لي عزاءٌ ولا لي من لقائكمُ بدُّ وإني لفي همٍّ وفكرِ وحيرةٍ إذا دَامَ لي هذا الجفاءُ وذَا الصَّدُّ إلامَ النوى والبعدُ والهجرُ والقِلى وإعراضُكم والنأيُ والدخلُ والحقدُ فلا غروَ إنْ أجريتُ من بعد نَأْيِكُمْ دُموعاً على خَدِّي يضيقُ بها الخد وإني لا أنفكُّ من غُلّةِ الصدى إذا لم تَجُدْ بالوصل لي والهوى وعدُ فتاةٌ كأن الشمس فوق جبينها تلألأُ إشراقا وقد حلَّها سعدُ أغصنٌ نقَا ذيَّاك أم خُوطٌ بانةٍ تميلُ به الأردافُ أم ذلك القدُّ وتحت لئامِ الثغرِ دُرٌّ ولؤلؤٌ وحبُّ جُمَانِ أم ثناياك أم عِقْدُ ووجهك أم بدرٌ وشمسٌ منيرةٌ وخدُّك أم ماءُ النضارِ أم الوردُ وفي صدرك المصقولِ رمحٌ محَدَّدٌ يماثلُه حُقٌّ مِن العاجِ أم نَهْدُ يكادُ يقدُّ القلبَ من قبلِ بَرْدِه وينقدُّ فيه ليس يمنعُه جِلْدُ وزَندُكِ هذا أم نُضارٌ وفضةٌ وريقُك أم صرفُ المدامة أم شَهْدُ ومن أعجبِ الأشياء ريقُك في فمي زلالٌ برودٌ وهْو في كبدي وقدُ يُهَيِّجُ نارَ الشوق والوجد والأسى فأعجب به من مُسعرٍ جمرُهُ بردُ شفاءٌ وداءٌ للقلوب لأنه تذوبُ له الأحشاءُ والقلبُ والكبدُ شفاءٌ إذا ما القربُ جادَ بلثمةٍ وداءٌ لنا إن سخا إمَّا تضمنَّه بُعدُ وأعجبُ مِن ذا أن جسمك ليِّنٌ وقلبَك يا عذبَ اللَّمى حجرٌ صلدُ أتُصفِى الهوى يا قلبُ من لا يودُّني فما يستحقُّ الودَّ من لا له ودُ فلستَ بقلبي إن وددتَ سِوى الذي له الشكرُ والعلياءُ والكرم العدُّ ومَنْ كفُّه بحرٌ ومَنْ نَيلُه حَياً ومَنْ خوفهُ في قلب أعدائِه يَغُدُو ومَنْ يفضح الشجعان بأساً وشدةً ومَنْ ماله في الجودِ يقسمه الوفدُ ومن يحقرُ الدنيا جزاءَ لمادحٍ ومَنْ كلُّ عينٍ ترتضيه إذا يبدُو ومَنْ بيديه الأمرُ والنهْىُ في الورَى ومَنْ في ذُرَا العليا له الشكرُ والحمدُ ومَنْ بيديه الملكُ والعدلُ والهدَى وتدبير أمرِ الخلقِ والحَلُّ والعَقدُ ومن هو في الدين الحنيفي قيِّمٌ ومَنْ هو في تدبيره مَلِكٌ فردُ هو العدلُ سلطانُ بن سيف بن مالك إمامُ الورى الزاكي الفتى الملك الجعدُ يجلُّ عن التمثيلِ بالبحرِ راحةً ولكنَّ من جدوى يديه له مدُّ ولا الأُسْدُ في البأساء لكن تعلمت فأضحى له التشريفُ من بأسِه الأسدُ فما عاملٌ إلا وأنت سِنانه ولا راحةٌ إلا وأنت لها زندُ ولا حازمٌ إلا وأنتَ جناحُه ولا صارمٌ إلا وأنت له حدُّ مُرِ الدهرَ يفعلْ ما تريدُ فإنّه مطيعٌ لأمر السيّد المرتضى العبدُ غمامُ نداه يخجلُ الغيثَ هامياً سخاءٌ ولا برق لديه ولا رعْدُ عنادُك للطاغين بيضٌ صوارمٌ ومعلمة صُفْرٌ ومقربةٌ جُرّدُ وسُمْرٌ لِدانٌ ذابلٌ وعواسلٌ وشيبٌ وشبانٌ جهابذةٌ مُرْدُ تُحامِى عن الدنيا كأنك والدُ شفيقٌ على كل الورى وهُمُ وُلْدُ لأنّك سيفٌ يا بنَ سيفِ مالك وولدك سيفٌ والزمانُ لكم غمد وأنّك في عزٍّ أنيلٍ ورفعةٍ مليكٌ تساوَى عندك النحسُ والسعدُ ولولاكَ صار الدهرُ للناسِ عبرةً ولا ظهرَ التقوى ولا عُرفَ الرشدُ ولا ظهر الدينُ الحنيفي ولا الهدى ولا اشتهرَ الجدوى ولا ذكرَ الرّفدُ ولا التذَّ أهلُ الدهرِ يوماً برقدةٍ ولا سُلَّ سيفُ الحق وانتشرَ العهدُ ولا ثبتتْ للدينِ سورٌ وكعبةٌ ولا شرُفتْ نَزْوى ولا بُنِيَ المجدُ فجدْ بالذي يفنى ولو كثرَ العدى أجُدْ بالذي يبقى كما بقي الخلدُ ومن أينَ ذا يفنى وإن ثوابَه لباقٍ بقاءَ الدهر ما بَعْدَه بُعدُ إذا شئت جدواه فحُلَّ برحله وسلم ولم ينطق سؤالٌ ولا وعدُ فطوبى لكم يا آل يعربَ إنكم رقيتم رقيّاً في العُلى ما له حدُ ودُونكم غراءَ زُفّتْ إليكم تفاوَحَ منها المسك والعنبرُ الوردُ عروساً في بُرُودِ حليلةِ مفوقةِ ما ضمَّ أمثالَها بُردُ أبوها جميلٌ والمبرِّدُ عمُّها وقيسٌ لها خالٌ وأوسٌ لها جَدُّ فأجزلْ لها مهراً جزيلاً فما لها سوى قصدِكم والعزُّ من سُؤلِها قصدُ تسيرُ مسيرَ الشمس شرقا ومغرباً وتظهرُ جدواكم ولو كَرِهَ الضدُّ قوافٍ إذا أُنشدْنَ يوماً بمجلسِ تفاوَحَ منها العطرُ والنشرُ والنَّدُّ تبث ثناءَ ليس يحجبُ سيْرَها إذا غامرتْ في السيرِ غورٌ ولا نجدُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 54</p>",المعولي العماني,عمان,قصائد شوق,عموديه,بحر الطويل
سَكِرنا بخمرِ الشوقِ والبُعدِ والنوَى لحُسْنِك حتى لا نكادُ نُطيقُ فهلْ من مبلغٍ عنا إليكَ برسالةٍ وأَنَّي نُرَجِّى والمكانُ سَحِيقُ ومن فارقَ الأحبابَ يوماً فإنه بأسوأ حالٍ بعدهم لحقِيقُ ففارقنا من لا يريدُ فِراقنا وقاربنا من لا نراهُ يَشُوقُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 4</p>",المعولي العماني,عمان,قصائد شوق,عموديه,بحر الطويل
يا أميمُ انظري عذاب المشوقِ وهواهُ في قدِّكِ المَعْشُوقِ صيغَ من فضَّةِ اللجينِ ومن تب رِ وشذرٍ وعَسْجَدٍ وعَقيقِ كادَ أنْ يطفئَ الغزالةَ والب درَجميعاً من نوره بالشروقِ زوديني منه بطرفةِ عينٍ إن قلبي في سكرة وخُفُوقِ أيّ شىءٍ ألذُّ من نظرِ العا شقِ في وجهِ حِبّهِ المعشُوقِ أَنَا ولْهانُ من وِدادِ أميمٍ طولَ دهرى نشوانُ غيرُ مُفِيقِ عذّبتْني بهجرِها واستحلّتُ قتلَ صبٍّ مكبَّلِ مَوْثُوقِ ورمتْ باللحاظِ ثم تصدتْ وتثنتْ لنا بقدٍّ رَشِيقِ مدنَفٌ عاشقٌ رَمَتْه أميمٌ في عذابٍ وذلةٍ وَمَضيقِ حازتْ الحسنَ مثلَ ما أنا حزتُ الحبَّ مِن كل مغرمٍ ومَشُوقِ إنّ جسمي بين المرابعِ ثاوٍ وفؤادي في إثْر ذاكَ الفريقِ كيفَ يلتذُّ بالرقادِ عليلٌ سَاوَرَتْه همومُ أهلِ العَقيقِ أسكرتني همومُهم إذْ تولّوْا فكأنّي شربْتُ كأسَ رحيقِ لَم هذا الغرامُ فيمَنْ جفاني ودَعاني وَوَجْدى وخلَّى طريقي لسْتُ أصْغِى لمِن نأَى وتوَلّى ودعَا بالتَّشتيتِ والتفْريقِ خيرُ مدحٍ في خير كلِّ البَرايَا أحمد قائِدٍ لنهجِ الطريقِ خصَّه اللهُ بالضياءِ وبالرحمةِ ثمَّ القرآن والتَّصديقِ وحَمَاه الإلهُ عن كلِّ مختا لِ فخور بالأمْنِ والتوفيقِ فهو سُولى وسيدِي ومَلاَذِى وشَفيعي من حرِّ نارِ الحريقِ هزمَ الكفرَ بالنبوةِ والنص رِ وبالعزِّ دلَّ أهلُ الفُسُوقِ واستنارتْ مِنْ نُورهِ كلُّ طُرْقٍ مثلها كالشُّموسِ أو كالبُرُوقِ هُوَ كَهفُ الأرباب يوم عقابٍ يومَ يأتونَ مِنْ فكان عميقِ فيه يغفرُ الإله ذنوبي وؤحيمي في الوسْعِ أو في الضيق,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 23</p>",المعولي العماني,عمان,قصائد شوق,عموديه,بحر الخفيف
خليليّ إنَّ الهمَّ والحزنَ خيمّا بقلبي على رَغْمى فما الرأي فيهمَا يريدانِ ألا يتركا لِيَ سلوة وأن يتركاني ناحلَ الجسمِ مسقما فإن تسئداني شمِّرا وتقدَّما وإن كُنْتُما لا تسعداني فأحْجِمَا لقد أجمعا أمريهما وتخالَفا وقد جيَّشا جَيْشاً علينَا عَرَمْرَمَا نلاقيهما بالذُّلِّ والصغر عنوةً أم الحرب أحرَى خوف أن تَنَدَّمَا فأمَّارتِي بالجُبن قالتْ ليَ ارْعَوِى فلسنا بذِي عزٍّ لنرميَ مَنْ رَمَى ولسْنَا على البأساءِ أصحابَ قوةٍ ولسنا بأبناء الملوكِ لنِقدمَا وقال لي القلبُ استعدَّ فإنني أراني معدّاً في أمورِك قيمِّا ألم ترني في النائباتِ أخا قوىً حَمُوى وفي البأساء عضْباً مُصمِّمَا ولا أتشكى للورَى من رزيَّةٍ رزئْت بها لو أَنَّ جِسْمي تَحطَّمَا ألا قل لأهلِ الدهرِ والدهر إنني ثبوتٌ ولو رَضْوَى عَلَىَّ تَهَدَّمَا سواءٌ معي حربُ الزمانِ وسِلْمه إذا كان عندي الصبرُ لم أتألمَا ولستُ أبالي إن سقتني صروفهُ كؤوسَ مُدَامٍ أو سقتنيَ عَأْتَمَا أنا المرءُ قلبي لا يراعُ بنبأةٍ ولا صوت ذى ضغن إذا ما تَهَمْهَمَا ولا يطَّبيني حسنُ تغريد معبد ولا صوتُ شادٍ في الغصونِ تَرَنَّمَا ولم يشجني شوقاً فراقُ أحبةٍ إذا لم يذوقوا من فراقي تَنَدُّمَا وأقنعُ من دهري بأيسرِ بُلْغة إذا لم أجدْ يوماً سِوى التمر مَطْعَمَا سأصرِفُ نفسي عن مطَامعَ جمةٍ وإن لم أجد لي قطُّ في الكفِّ درهمَا ومهما قضَى الرحمنُ لي بقضيةٍ رضيتُ بها طوعاً ولم أتظلمَا لِعلمِي بأني لستُ أملكُ درهماً ولم تنفع الشكوى فأدفعُها بِمَا سأحنى لها ظَهْري وأحملُ ثقلها ولو حطمتَ مِنّي قناةً وأعظمَا سأصبرُ صبراً يقصرُ الصبرُ دونَه إلى أنْ يصيحَ الصبرُ مني تألُّمَا وإلا فلستُ الباسلَ البطل الذي تردَّى بأثوابِ الردَى وتعمَّمَا ولو قَصَّ مني الدهر ريشَ قوادِمي فلا أتشكَّى للعدوِّ فيبسَما ولا أتشكى للصديقِ مكاشِفاً فيبقى حزيناً لا يطيق تكلّمَا سأسترُ سرى عن قريبٍ وشاسعٍ ولو أَنَّ قلبي بالسمومِ تسمَّما فكلٌّ له عمرٌ وللعمرِ غايةٌ إذا انتهتْ لم ينتفعْ بلعلّ مَا تمرسْتُ بالآفاتِ حتى ألفتها فلما دهتني لم تزدني تحلُّمَا فها أنا ذَا ما شاء ربي فإنني لراضٍ بما أوتيتُ قدَّرَ أمْ نَمَا يقولونَ لا تبكى لموتِ أقاربٍ أعندكَ قد صارَ البكاءُ محرَّمَا فقلتُ لهم لا بلْ فإن كان نافِعاً بكيت على فِقدان أحبابنا دَمَا أبكِي على غيري وإني لَعَالِمٌ يقينا بأني لاحقٌ من تَقَدَّمَا فإن كنتُ ذَا عقلٍ فأبكى بعَبْرةٍ على عُمر ضيَّعته فتصرَّمَا فإن أبكه في بعض الأحايين لا غنىً فكمْ مسلماً منا بكى قبلُ مُسْلِمَا وإن أبك محبوباً فيعقوبُ قبلنا بكى يوسفاً حتى أضرّ به الممَا ولما رأيتُ العقل والقلبَ أجمعَا على حرب أضدادٍ وللهِ سلّما نبذتُ الونَى والعجز عن فتى وقد جعلتُ جميلَ الصبر والفوز سلمّا عَزَمتُ فجيَّشْنا جيوشاً من الأسَى هَزمْنا بها جيش الهموم تَجَشُّمَا فمن كانَ عند اللهِ فاللّهُ عندَه وفازَ بما يرجُوه فوزاً معظمَا ظفرنا وأُبْنا سَالمِين بعونه بنصرٍ عزيزٍ قد رجوناهُ قبل مَا ومن يتقِ الرحمنَ يجعل له حمىً منيعاً ويرزقه التقى والتنعُّمَا معَ الحورِ والولدان في روض جنة مقيما بها يُسقَى الرحيق المختّما وإن يَعْصِه عمداً جَهاراً ولم يتب ومات مصرّاً يَصْلَ نار جهنما يعذبُ فيها دائماً أبداً ولم يجدْ وَزَراً يأوى إليه فَيَسْلَما فمن آثر العصيانَ هذا جزاؤهُ وكلُّ امرئٍ يجزي بما هو قَدَّمَا أعوذُ بك اللهمَّ من شرِّ ماردٍ غوىٍّ يرى إن مسَّنا الضر مَغْنَما ومن شرِّ وسواسٍ ألمِّ بخاطرِي ومن همزاتِ للشياطينِ كلَّما وعفواً لعبدٍ قد أقرَّ بذَنْبهِ وإنّك غفارُ الذنوبِ تكرُّمَا وإنكُ ذُو عفوٍ وصفحٍ عن الذي أقرَّ اعترافاً بعد ما كان أجرما ودونَكمُ من ذِي ودادٍ بصحبةٍ حكت في حواشي الطِّرْسِ درّاً منظما هيَ الشهدُ بلْ أحلى على كل سامع واشهى من الماء الزلالِ عل الظمَا تسلِّى قلوب الفاقدين أحبّة وتنسى الوليد الوالد المكرِّمَا على أنها تطهيرُ كل نجاسةٍ وتنفى عن القلب القذَى والتوهُّمَا وسميتها للقلبِ والعين سلوة وتقوية عند المصائبِ عندمَا وما قلت عنها من قوىً وتشجع وتزكية للنفسِ إلا تفهَّمَا وما نيتي إلا رضَى اللّهِ وحْدَه وسلوة عبدٍ للغُمومِ تَجشَّما ألا فادرسُوها كلَّ حينٍ فإنها تصير تعاويذاً وللقلبِ مَرْهَما تؤرثُ في قلب الجبانِ تشَجعا ويزدادُ قلبُ الشخص منها تَعَلُّمَا فَمْن كانَ ذَا عقلٍ وإن كانَ جاهِلاً يصيرُ إذا استولى عليها مُعَلّما لها قصيبات السبقِ في كلِّ حليةٍ إذا حضرتْ فاقت كُميتاً وأَدْهَمَا إذا خلتها يوماً توهمتَ أنها ملاءة نورٍ قد توافت من السَّمَا أو الحور من جناتِ عدنٍ تنزلت جزاؤُكم مِن فعلِ خيرٍ تقدّمَا وصلِّ إلهَ العرشِ ما هبَّت الصَّبَا على أحمدٍ خيرِ الأنامِ وسلِّما,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 63</p>",المعولي العماني,عمان,قصائد شوق,عموديه,بحر الطويل
هامَ في الرَوض كُلُّ غُصنٍ رَطيبِ بِاِنعِطاف إِلى الأَمير المُهيبِ وَنَسيم الأَفراح أَنعش لَما هَبّ وَقتُ الصَفا جَميعَ القلوب وَإِلى بدرك المُنير أَشارَت شَمسُ عَلياك بِالبَنان الخَضيب فَتهنّأ بِما له أَنتَ أَهلٌ يا سميَّ الكرّارِ لَيثِ الحُروب فَلياليك بِالسُرور أَضاءَت زُهرُها وَاتقاك كُلِّ رَقيب وَالعُلا قالَ لي بانسك أَرِّخ بِكَ ياذا الفَقار عِزُّ الحَبيب,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 6</p>",صالح مجدي بك,مصر,قصائد شوق,عموديه,بحر الخفيف
