Poem,Number of Versus,Poet,Century,Label,Type,Metre
أَهدَيتَني مِنكَ لَيموناً شُفيتُ بِهِ وزالَ داءٌ بقلبِ الصبِّ مدفونُ مِن كلِّ ليمونةٍ قد خِلتُها كرةً من عسجَدٍ لم يكن يُحصيه تثمينُ أَو بَدرَةً من نُضارٍ صُرَّ في ذهَبٍ أو بدرَ أُفقٍ له بالنور تزيينُ أَسنى الهديّةِ لَيمونٌ حُبيتَ بِهِ مِقدارُهُ مِن بُحورِ الجودِ مَضنونُ وَإِنّني مُرسلٌ في ذَلِكُم مَثَلاً هَديّةُ المُحسِنِ المَنّاحِ لَيمونُ وَإِنَّ شُكري لَها شُكرٌ لِمانِحِها وشكرُ مانِحِها فرضٌ ومَسنونُ لا زِلتَ بَحرَ نَدى يُهدي جَواهرَهُ فَضلاً وما الدرُّ إِلّا فيهِ مَخزونُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 7</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر البسيط
وَلا تَسمَعْ مِنَ الحُسّادِ قَولاً فلانٌ حازَ أموالاً لديهِ فَإِنّ الكذبَ يَنقُلُهُ كَذوبٌ وَإِنَّ القِرشَ مَكذوبٌ عليهِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر الوافر
أَيا حُسنَ وَجدي لَو خلَوت عَنِ النّوى ويا حَرَّ وَجدي لو كَوَتني لَظى الجَفا أَهيمُ على الأَشجانِ في كلِّ مَهمَهٍ أُسامِرُ وَحشَ القَفرِ وَالظبيَ وَالمَها أُساهرُ نَجمَ اللَّيلِ وَالنَّجمُ سائِرٌ كَسَمعِيَ بِالعَنقاءِ سَمعِيَ بِالكَرى أُقَدِّم لِلسّلوانِ رِجلاً فَأَنثَني وَما زالَ يُثنيني الغَرامُ إِلى الوَرا أَجوبُ الفَيافي وَالدِّيارُ بَعيدَةٌ وَإِنَّ بَعيدَ القَصدِ يُتعِبُهُ السُّرى أَطوفُ وَلا مَأوى يَكونُ لِهائِمٍ وَأَمشي وَلا أُهدى لِمُنعرجِ اللِّوى فَيا خَيبَةَ المَسعى ويا ضَيعَةَ السُّرى وَيا شقوةَ السّاعي إِذا فاتَهُ المُنى أَدورُ وَأَمشي لا أُجاوِزُ مَوضِعي وَإِنّي بِهذا الحالِ تُشبِهُني الرّحى وَلَيسَ أَنيسٌ تَنجَلي فيهِ وَحشَتي وَلَيسَ سَميرٌ بِالحَديثِ عَنِ الهَوى وَقَد كانَ لي قَلبٌ وَكانَ مُسامِري وَقَد طارَ قَلبي حينَ مَزَّقهُ الجَوى فَجِسمي بِلا قَلبٍ وَعَيني بِلا ضِيا وَأُذني بِلا سَمعٍ وَصَدري بِلا حَشا فَهَل مِن دَليلٍ يَغنمُ الأَجرَ وَالدعا وَيَكتَسِبُ الحُسنى بِدارٍ بِها الجَزا يَدلُّ أَخا تِيهٍ على دار جِلَّقٍ فَتِلكَ بِها الأَفراحُ وَالأُنسُ وَالصّفا مَتى شِمتُها يَشفى فُؤادي وَمُهجَتي وَتَكحلُ عَيني بِالسُّرورِ وَبِالهَنا,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 14</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر الطويل
وَإِنَّ اِقتِرانَ الجِنسِ في غَيرِ جِنسهِ عَذابٌ أَليمٌ عِندَ ذي العِلمِ والعَقلِ وَما غايَةُ التعذيبِ عِندي وكنْهُه سِوى قَرنِ ذي علمٍ بغمرٍ أخي جهلِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر الطويل
يا حُسنهُ مِن خَطيبٍ لَقَد رَقى فَوقَ مِنبرْ من فاجرٍ ربِّ صنهُ إذا رآه ومِنْ بَرّ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر المجتث
بِئسَ الفَتى مَنْ غَدا يُفشي سَريرتَه أَكانَ يَلحقُه في حفظِها الدَرَكُ فَاِجعَلْ حَشاكَ لِما أَقرَرت مَقبَرَةً فَالسرُّ سِترٌ وَبِالإِفشاءِ يَنهَتِكُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر البسيط
وَظالِمٍ جائِرٍ بِالجَورِ يَظلِمُنا مِن غَيرِ ذَنبٍ لَنا في البَدو والحضَرِ نَدعو عَلَيهِ وَعَينُ الخلقِ نائِمةٌ وَيُستَجابُ الدّعا لا شكّ في السحَرِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر البسيط
طَبعُهُ اللّؤمُ وَهوَ فيهِ تَربَّى وَهوَ أَمرٌ زَوالُه مُستَحيلُ ما يُعاني تَعويدَهُ غَيرَ لُؤمٍ فَهوَ يَشقى وَما إِلَيهِ سَبيلُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر الخفيف
ظَلَمتَ وَإِنَّ الظّلمَ في النّفسِ كامِنٌ فجاهُكَ يُبديه وعجزُك يُخفيهِ وَأَنتَ ضَعيفٌ كنتَ تَظهَر صالِحاً وَإِنّك ذو عَدلٍ لما كنتَ تُبديهِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر الطويل
حابِ الصّديقَ بِبَيعِهِ فالغُبْنُ مِن فِعلِ اللّئيمْ غُبنُ الصّديقِ نَذالَةٌ لا يَرتَضي فيها الكَريمْ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر مجزوء الكامل
يا حُسنَ بَغلِ الحُسَيني يَراكَ مِن غَيرِ عينِ وَسَمعُه لا بِأُذنٍ كَلّا وَلا أُذُنَينِ وَمَشيُهُ بِثلاثٍ مِن أَرجُلٍ وَيَدَينِ وَطولُهُ في قِياسٍ يَنوفُ عَن قَبضَتَينِ وَأَكلُه مِن شَعيرٍ غُرارَةً دونَ مَيْنِ وَرُبّما صامَ عاماً وَرُبّما سَنَتَينِ وَمَشيُهُ قَدرَ فِترٍ كَمَشيِنا فَرسَخَينِ وَالمِيلُ يَقطَعُهُ في عامَينِ مُتّصِلَينِ بَغلٌ حلا وَهوَ أَحلى إِذا اِعتَلاهُ الحُسيني,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 9</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر المجتث
إِنَّ الكرامَ وَأَهلَ المجدِ قَد ذَهبوا وَأَصبَحَ الوَغْدُ ذا مَجدٍ بذا الحينِ لا خَيرَ في زَمَنٍ فيهِ بَيادِقُهُ تردي الرّخاخَ وَتَبدو بِالفَرازينِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر البسيط
إِنَّ أَولادَ مَن تُعادي عِداةٌ فَعِ قَولي تِجدْهُ قَولاً نَفيسا ما فَرِحنا يَوماً بِإِبليسَ حتّى نَفرَحَ اليّومَ في بَني إِبليسا,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر الخفيف
شُهودٌ سِوى مَولاكَ عَينُ ضَلالَةٍ وَقَصدُك غَيرَ اللَّهِ نَفسُ جَهالةٍ وَتَركُكَ غَيرَ اللَّه ذات ثبالةٍ فَما ثَمَّ غَيرُ اللَّهِ في كلَّ حالَةٍ فَلا تَعتَمِد يَوماً عَلى غَيرِ لُطفِهِ أَلا اِرْضَ بِما يَقضيهِ وَاِحْمَدْه وَاِثبُتا فَذو العَقلِ مَنْ في الضّيقِ كانَ ثابِتا وَلا تَبتَئِسْ مِن حادِثٍ لَكَ قَد أَتى فَكَم حالَةٍ تَأتي وَيَكرَهُها الفَتى وَخيرَتُهُ فيها عَلى رَغمِ أنفِهِ شُهودُ الفَتى الأَسبابَ مِن عَينِ جَهلِهِ وَخالِقُها مَولاهُ جَلَّ بِفَضلِهِ تَوَجَّهْ إِلى مَولاكَ وَاِرضَ بِفَصلِهِ تَوَكَّلْ عَلى الرَّحمَنِ في الأَمرِ كُلِّهِ فَما خابَ حقّاً مَن عَليهِ تَوكَّلا أَلا كُلُّ مَقدورٍ يَكونُ بِعِلمِهِ فَكُن رَجُلاً لِلحقِّ مِن أَهلِ فَهمِهِ وَسَلِّم إِلَيهِ الأَمرَ تَحظَ بِحُكمِهِ وَكُن واثِقاً بِاللَّهِ وَاِصبِرْ لِحُكمِهِ تَنالُ الّذي تَرجوهُ مِنهُ تَفضُّلا غَرامي على ما قَد يَليقُ وَيَنبغي وَإِن لَم أَنَل فيهِ الوِصالَ وَأَبلغِ فَيا عاذِلي أَخبِرْ بِوَجدي وَبَلِّغِ أحِبُّ حَبيباً واحِداً لَستُ أَبتَغي مَدى الدّهرِ منهُ ما حَييتُ بَديلا ففيهِ حَياتي وَهوَ روحي وَمُهجَتي وَقِبلةُ آمالي وَغايَةُ مُنيَتي وَلَستُ بِساليهِ بِنَومٍ وَيَقظةٍ فَإِنْ ظَفِرَتْ كفّي به فهو بُغْيتي وَإِنْ فاتَ لا أَبغي سِواهُ خَليلا,,المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر الطويل
يا شارِبَ التّبغ وَالغليونُ في يَدِهِ يَعلو دُخاناً بِعَرْفٍ كَالرَّياحينِ ها أَنتَ بَحرُ النّدى وَالجود مَع كَرَمٍ وَعادَةُ البحرِ حَملٌ لِلغَلايينِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر البسيط
إنَّ الحمارَ حِمارٌ لَستُ أَمدَحُهُ وَلا أُشَبِّهه الدّهرَ بِالفرسِ مَن قالَ إِنَّ حِماراً قَد حَكى فَرَساً فَقُل لَهُ صَهْ فَهذا غايَةُ الهَوسِ وَلا أُشَبِّهه الدّهرَ بِالفرسِ مَن قالَ إِنَّ حِماراً قَد حَكى فَرَساً فَقُل لَهُ صَهْ فَهذا غايَةُ الهَوسِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 4</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر البسيط
فَبِئسَ الَّذي يُعطي بِمَنٍّ وَبِالأَذى فَيبطلُ ما أَعطى وَيَفسُد ما أسدَى تَصَدَّقْ وَلا تَمنن ولا تُؤذِ في العطا وَإِنْ فاتَ مِنكَ المالُ تَكتسب الحَمدا فَيبطلُ ما أَعطى وَيَفسُد ما أسدَى تَصَدَّقْ وَلا تَمنن ولا تُؤذِ في العطا وَإِنْ فاتَ مِنكَ المالُ تَكتسب الحَمدا,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 4</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر الطويل
أَيا قُبحَهُ في النّاسِ مِن رَجلٍ غَدا يَحوزُ وَيَحوي كُلَّ قدحٍ وَكُلَّ ذمْ فَعَن كلِّ مَحمودٍ مِنَ النّاسِ قَد خَلا وَلَكِنَّهُ يَحوي الَّذي فيهمُ يُذَمْ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر الطويل
ما كُنتَ مَن يَهوى التيو سَ وَكُنتَ مَن يَهوى البَقَر عِجلُ المَجوسِ مِنَ النّحا سِ وَأَنتَ عِجلُكَ مِن حَجَر,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر مجزوء الكامل
فاضَت قَريحَتُهُ فيما لَهُ وُزِنَت فَما عَرَفناهُ لا نَظماً وَلا نَثرا فَسَدَّها حينَما قَد ظَنّها خُرِقَت بِبَلعهِ الشَّعْر حتّى قاءَهُ شِعرا,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر البسيط
دعها أبا وجزةَ واقعُد في الغنَم فسوف يكفيك غُلامٌ كالزلم مشمّر يرفَل في نَقلٍ حذَم وفي قَفَاهُ لقمةٌ مِنَ اللُقَم قد ولّهت ألافُها غير لَمَم حتى تناهَت في قَفا جعدٍ أحَم,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 3</p>",أبو وجزة السعدي,العصر الاموي,قصائد هجاء,عموديه,بحر مشطور الرجز
إن منشا قد زاد في التيه وزاد في شامنا تعديه فلا ابن هندٍ ولا ابن ذي يزنٍ ولا ابن ماء السما يدانيه وهو مغيظ على الوصي ومن يعزى إليه ومن يواليه يذكر أيام خيبرٍ بهم فهم قذىً جال في أماقيه وقد حكى أن فاه أطيب من سرمي وأني ممن يعاديه ومن يقول القبيح فيه ومن أصبح بالمعضرت يرميه فسوكوه بكل طيبة الر ريح تعفى على مساويه ومضمضوه بالخل واجتهدوا معاً بكل اجتهادكم فيه وأطعموه من الجوارش ما يعمل بالمسك والأفاويه وأنهلوه من خمرٍ معتقةٍ قد صانها القس في خوابيه واستفقحوني واستنكهوه تروا أن لسرمي فضلاً على فيه وأحملوا الكلب والحمار على عياله واصفعوا محبيه,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 12</p>",الواساني,العصر العباسي,قصائد هجاء,عموديه,بحر المنسرح
ذَهَبت يَوماً إِلى الحَمّامِ مُغتَسِلاً فَشِمت بَدراً بِه عَقلي الرّجيح سُبي وَجسمهُ كانَ بِالحنّاءِ يَصبِغُهُ فَشِمتُهُ قَد طَلى البِلَّورَ بالذّهبِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر البسيط
يا وَيلَ صَبٍّ لِلذّكورِ اِهتَوى لأمرٍ الشّيطانُ فيهِ جَرى ذاكَ خَبيثُ الطّبعِ مُستَقذر مِن خُبثِهِ يَهوى جِماعَ الخَرى,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر السريع
وَأَخنّ جواظ عُتُلّ بارِدٍ وَثَقيل ذاتٍ لَيسَ بِالمَحمودِ فَإِذا تَكلّم لا تطيقُ كَلامَهُ وَتَمجّ صَوت المنفخِ المَسدودِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر الكامل
لا يَأكُل اللّحمَ بُغضاً مِن حَماقَتِهِ وَالخلُّ كَالثَّومِ كَم فيه لَه ولَهُ فَقلت مِنْ أَطيبِ الأَكلِ اللّحومُ ومَنْ لَم يَأكل اللّحم عِندي لا مَذاقَ لَهُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر البسيط
في ذا الزَّمانِ اِعتَرى أَقرانَنا عِلل مِن كلِّ داءٍ دَفينٍ صاحِ مُكتَمِنِ داوَيتَهم بِنِفاقٍ فَهوَ يَنفَعُهم وَذا الدّواء اِقتَضَتهُ علَّةُ الزَّمنِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر البسيط
وَتِسعُ خِصالٍ في رِجالٍ أَعدّها بِتَسع إِلى إِتقانِها مِلْ وعرِّجِ لِأَشقَرَ خُبثٌ واللّجاج لِأَحولٍ وَظُرفُ قَصيرٍ ثمَّ كيسٌ لِكَوسجِ وَحُمقُ سَمينٍ ثمّ شُؤم لِأَعورٍ وَغَفلَةُ ذي طولٍ تَكبُّر أَعرجِ كَذاكَ أَخا فَهمٍ شَطارَةَ أَحدبٍ فَخُذها عَنِ التّوراةِ في حُسنِ مَنهَجِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 4</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر الطويل
ها أَحمَدُ الاِسمِ عاداني وَمَشيَختي لَم يَدَّكرها لِكَونِ اللّؤمِ نافخَهُ وَاللّؤم وَاللَّهِ لا يَخفى تَفاوتهُ وَأَلأمُ النّاسِ مَن عادى مَشايِخَهُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر البسيط
وَرِثت يا خِدن العُلى وَالنَّدى ديار مِن رَبّي قَضى قَرضَهم مَن أُهلِكوا خَنقاً وَفي البَحرِ قَد أُلقُوا وَقَد أَبدى الحَشا بُغضَهم تَسكُنها في صِحّةٍ فَلتَدم حَمداً لِمَن أَورَثَكم أَرضَهُم,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 3</p>",المفتي عبداللطيف فتح الله,لبنان,قصائد هجاء,عموديه,بحر السريع
يا واحد الآحاد يا من لم يزل يروي حديث جميله المتواتر صبراً وإن يك جل ما قد نابكم فبذكر بلواه ثياب الصابر لم أنس إذ حمل الملوك سريره ولهم ملائكة السماء تساير وترجلوا متصاغرين فيا له عملاً لديه يكبر المتصاغر ولقد عجبنا والعجائب جمةٌ أن غسلوه وهو طهر طاهر عجباً لأيدي حامليه تناله مع أنه القمر الرفيع الباهر عجباً لقبرٍ قد حواه وإنه طود أشم أجل وبحر زاخر أعظم به خطباً به فدح الورى لا يرتجي للوجد فيه آخر خطب به ذهبت غضارة عيشنا وذوي له روض البهاء الناظر برزت لدهشتها به أم العلى حسرى ولؤلؤ دمعها متاثر والمجد صوح نبته لما تقش ع مقلعاً ذاك السحاب الماطر والعلم قوض حين قوض راحلا فعليهما مني السلام الوافر وبرحلة الإثنين قلت مؤرخاً بكت العلوم أسا لفقدك باقر,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 13</p>",أحمد العطار,العصر العثماني,قصائد هجاء,عموديه,بحر الكامل
محمد نال قومَك قومُ عيسى وصاروا فيهمُ متحكمينا وما عهدي به والعهد باق يزيد شدائداً وتزيد لينا فذكِّره ليأمرهم بزهد كما اتبعوه في ماضي السنينا عساهم يقنعون بما استفادوا ويثنون الأعنة راجعينا محمد أين أمرك في عباد سننت لهم سبيل الغالبينا نسوه فهم على ضيم نيامٌ وكان به انتفاع الآخرينا محمد صيحة فيهم لعليّ أراهم نحو يثرب مسرعينا ليستمعوا الخطاب ويستمدوا رجاء منك والعزم المكينا وتصرفهم جنوداً ظافرينا بما أوحاه رب العالمينا فتمتلئ البلاد بهم ضجيجاً ويعنو الطامحون لهم سكونا ولا أهوى بغير السلم دنياً ولا أرضى سوى الاسلام دينا ولا أختار غير الشعر كأساً إذا شاق الرحيق المدمنينا,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 12</p>",أحمد الكاشف,مصر,قصائد هجاء,عموديه,بحر الكامل
عبد الحميد وما سواك لملة كثرت أعاديها وقل نصيرها ما زال يذهب حكمها عن دولة بادت إلى أخرى تغيّب نورها حتى استقر على فروق بعد ما حرصت عليه جبالها وبحورها أم العواصم دونها شرك الردى للطامعين يمده بسفورها إن الذي أبقى الخلافة في بني عثمان صيرها إليك تجيرها فاعتز بعد وقائع بك تاجها وحسامها ولواؤها وسريرها فلأنت معقلها وقائدها وعس كرها وعدة حربها ووزيرها عشت الغنيّ عن المشير وطالما أغنى الملوك عن الأمور مشيرها ما قام قيصر منك يشفي غلة بمكيدة إلا وزاد سعيرها إني لمنذره بكرب عاجل من أمة أنا بالنجاح بشيرها,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",أحمد الكاشف,مصر,قصائد هجاء,عموديه,بحر الكامل
أي فخر يا أيها الهرمانِ لكما بعد ذلك الخزانِ قمتما تخبران عن سالف الظل م وأهواله بغير لسان وتروعان كل قلب بذكرى دولة أضعفت بني الإنسان أنتما مثله علوّاً وكبراً أثر دائم دوام الزمان غير أن الخزان دل على الرف ق وأهدى الغنى إلى الأوطان شاده القوم طائعين ومسرو رين حباً في الأجر والإحسان نحن أولى من الأجاج بعذب كان ينساب فيه قبل الآن وهناء لمصر أن ينفق الني ل عليها بالقسط والميزان لن ترى أهلها لذاك يصابو ن بجدب يوماً ولا طوفان إن عصر العباس عصر علوم ونعيم ونضرة وأمان,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",أحمد الكاشف,مصر,قصائد هجاء,عموديه,بحر الخفيف
أهذه جرثومة الوباءِ لا كنت يا عدوة الأمعاءِ صورك الوهم سلاحاً ماضيا لا حيواناً رائحاً وغاديا وكنت في خواطر الأفكارِ أروع منك الآن في المنظارِ رأى طبيب القوم أن يكبِّرا جسمك كي نبصره فصغرا فهل يراك المرء إلا حَشَرَهْ ضعيفة مهانة محتقرَهْ فكم أبادَ من دُبَى وداسا مثلك لا يخشى لها مراسا رَبّاكِ مَنْ رَبَّى وإني خائفُ عليه منك وفؤادي واجفُ فلو سقاك أو غذاك حبّا لم يأمن الإنسان منك حربا فكيف وهو طالب فناءكِ ببحثه وبالدواء داءكِ أرشده اللّه إلى المفيد مباركاً في سعيه الحميد,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",أحمد الكاشف,مصر,قصائد هجاء,عموديه,بحر الرجز
لا كان عُبَّاد نهر الكنج إنهمُ أصل الوباء الذي في الأرض ينتقلُ يلقون موتاهمُ فيه لظنهمُ بأنه مُنتَهٍ بالخلد متصلُ فيفسد الماء منهم والهواء معاً وتقتل العالم الأمراض والعللُ لو أحسنوا أحرقوهم مثل إخوتهم في الكفر فارتاحت الدنيا بما فعلوا وإنَّ قتل مجوس الهند كلهمُ أحب للهند لو قامت به المللُ وما غلظت ولكني رأيتهمُ صبوا المصائب حتى ضجت الدولُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 6</p>",أحمد الكاشف,مصر,قصائد هجاء,عموديه,بحر البسيط
لا تحسبوا أن في ذا الغيث منفعة لأرض مصر به قد يؤمن الشَرَقُ ما الماء إلا دموع القوم صيرها ظلم الدخيل كلج البحر تصطفقُ وما الرعود سوى خفق القلوب وما ال بروق غير لظاها وهي تحترقُ وما الرياح سوى الأرواح تدفعها من الصدور هموم فهي تستبقُ ويلاه يا مصر ما التدبير في شَرَقٍ إذا شكونا أذاه عمنا الغرقُ هذا عقاب الألى عاشوا بغيِّهِمُ شتى طرائقهم أهواؤهم فِرَقُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 6</p>",أحمد الكاشف,مصر,قصائد هجاء,عموديه,بحر البسيط
فؤادٌ ذكيٌّ شاعر ناثر حرُّ ولكنه بالعلم والفضل مغترُّ يتيه على الإخوان كبراً ولم يكن ليخفض من مقداره التيه والكبر فكان له من مجده خير شافع لديهم ومن آياته لهم صبر إذا هجروه ساعة زاد ميلهم إليه فعادوا بالمعاذير واضطروا ولو تركوه واغتنوا عن وداده لكان له عما تعوده زجر تمادى يرى أن ليس في الأرض مثله وأن ليس إلا ذكره في الورى ذكر فما كان إلا أن تناول عجبُه أباه فأمسى ساخراً منه يَزْوَرُّ يعيره بالجهل حيناً ويعتدي عليه بما تأبى المروءة والبر تحكَّم فيه مستبداً برأيه وصار له في بيته النهي والأمر ولم يقتنع حتى تطلع طامعاً إلى سَفَرٍ يرقى العلى بعده السُفْرُ فقال أبي جربت مصر وأهلها فلم ترضني مصر وما وسعت مصر وعندي إلى باريس شوقٌ لعلني أرى راحة فيها بما أبدع العصر فقال أفي وسعي منالك بعد ما بدا لك من ديني فديني هو العذر فإن كنت طمّاحاً إلى المجد فارتزق يعنك على آمالك المال والوفر فقال إذا لم تعطني المال راضياً تفرق شمل الأهل واستحكم الشر فبع من حُلِي أختي أو ارهَنْ فإنني مُصرٌّ على عزمي وإن ثقل الوزر فباع أبوه مكرهاً بعض ملكه وفي صدره غيظ يضيق به الصدر وقال بُنَيَّ ارحَلْ بسخطي مزوداً فقال وداعاً أيها الوالد الغر فنادى أبوه لا ظفرت ببغية ونالك مما غرك الهون والضر فسار الفتى ليلاً وعاج بقرية له مبغض فيها وقد طلع الفجر وكانت صلاة العيد فاضطر مسرعاً إلى مسجد فيه الْتَقى البدو والحضر فلاقى خطيباً بالخرافات واعظاً فصاح به اسكت إن ما قلته كفر وقد حسبوه حاكماً فاحْتَفَوا به وما راعه من خصمه النظر الشزر وكان خطيب القوم عمَّ عدوِّه فعز عليه أن يضيع له قدر فناداهم يا قوم هلا امتحنتم مكذب عمي فانجلى لكم السر عليّ إذا طاوعتموني جداله وما لي عليكم إن ظفرت به أجر فجاء من الطين الكريه بقطعة وقال أجبني إن تشأ ولك الشكر ترى عرضاً أم جوهراً فأجابه أرى جوهراً لا شك فيه ولا نكر فقال اعجبوا يا قوم من حكم ضيفكم ففي مثل هذا الحكم يضطرب الفكر فهاجوا عليه بالحصا يرجمونه كما هاج في ميدانه الجحفل المَجْر فلم ينصرف إلا مهاناً محقراً وفي وجهه جرح وفي رجله كسر وقد سلبوه ماله وثيابه فعاد إلى أهليه يخجله الفقر وكان له من ذلك الخطب رادعٌ فعاش كما يرجو وسالمه الدهر,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 33</p>",أحمد الكاشف,مصر,قصائد هجاء,عموديه,بحر الطويل
كل يوم نرى ونسمع مهدي ياً ينادي في قومه اتبعوني موهماً أنه رسول من الل ه أتى يستعيد مجد الدين وهو خالٍ من التجارب والقو وة والعلم والهدى واليقين فإذا التف حوله الناس أغرا هم بإيقاد كل شر كمين وادعى أنه بذلك مأمو ر من الوحي كالنبي الأمين ومتى قام في جماعته يط لب إعلان سره المكنون صدمته من الأعادي جموع وسقته في الحرب كأس المنون فمضى مورثاً عشيرته كل لَ بلاء مر وذكر مهين وهي ذكرى للمسلمين فهلا خذلوا كل كاذب مفتون ورأوا أن دينهم في غنى عن دعوة من مضلل مجنون,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",أحمد الكاشف,مصر,قصائد هجاء,عموديه,بحر الخفيف
