Poem,Number of Versus,Poet,Century,Label,Type,Metre
"وماذا يفيدك طيفُ الخيا
ل والهجرُ حظك ممن تحب
غناء قليل ولكنني
تمنيته بقنوع المُحب","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",الحسين بن الضحاك,العصر العباسي,قصائد فراق,عموديه,بحر المتقارب
"تجاسرتَ على الغدرِ
كعاداتك في الهجرِ
فأخلفت وما استخلف
تُ من إخوانك الزُهرِ
لئن خست لما ذل
كَ من فعلك بالنكرِ
وما أقنعني فِعل
كَ يا مُختلق العُذرِ
بنفسي أنت إن سؤتَ
فلا بدّ من الصبرِ
وإن جرعني الغيظُ
وإن خشَّنَ بالصدرِ
ولولا فرقي منك
لسميتك في الشعرِ
وعنفتك لا آلو
وإن جزت مدى العذر
أما تخرجُ من إخلا
ف ميعادك في العشرِ
غداً يفطمنا الصوم
عن الراح الى الفطر","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",الحسين بن الضحاك,العصر العباسي,قصائد فراق,عموديه,بحر الهزج
"أمَا ناجاك بالنَّظرِ الصحيحِ
وأنَّ إليك من قلبٍ قَريحِ
فليتكَ حين تهجرُهُ ضِراراً
تَمُنَّ عليه بالقَتلِ المُريحِ
بحُسنك كان أوَّلُ حُسنِ ظنَّي
أما ينهاك حُسنُك عن قبيحِ
وما تنفكُّ مُتَّهِماً لنُصحي
بنفسي نفس مُتَّهمِ النَّصيحِ
أُحبُّ الفيءَ من نَخَلات باري
وجَوسقها المُشيَّد بالصفيحِ
ويُعجبني تناوُحُ أيكتيها
إليَّ برِيح حَوذانٍ وشيح
ولن أنسى مصارعَ للسكارى
ونادبةَ الحمام على الطُّلوح
وكأساً في يمين عقيدِ مَلكٍ
تزين صِفاته غُرَرُ المديح
صريحُ مدامةٍ هَوِيَت صريحاً
وهل تُزري الصريحةُ بالصريح
ألا يا عمرو هل لك في الصبوح
هلم إلى صفية كل روح
فقام على تخاذل مقلتيه
وسلسلها كأوداج الذبيح
وأتبع سكرةً سلفت بأخرى
وخلى الصحو للكز الشحيح","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 12</p>",الحسين بن الضحاك,العصر العباسي,قصائد فراق,عموديه,بحر الوافر
"يا مَن شَغلتُ بهجره ووصاله
هِمَمَ المُنَى ونسيت يوم مَعادي
واللَه ما التقت الجفونُ بِطرفةٍ
إلا وذكرك خاطِرٌ بفؤادي","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",الحسين بن الضحاك,العصر العباسي,قصائد فراق,عموديه,بحر الكامل
"بأبي من وددته فافترقنا
وقضى اللَه بعد ذاك اجتماعا
فافترقنا حولاً فلما اجتمعنا
كان تسليمهُ عليَّ وداعا","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",الحسين بن الضحاك,العصر العباسي,قصائد فراق,عموديه,بحر الخفيف
"يا بنَ الإمام تركتني هملا
أبكي الحياةَ وأندُبُ الأملا
ما بالُ عينك حين تلحظني
ما إن تُقِلُّ جفونها ثِقلا
لو كان لي ذنبٌ لبحتُ به
كي لا يقال هجرتني مللا
إن كنت أعرف زلةً سلفَت
فرأيت ميتة واحدي عجلا","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 4</p>",الحسين بن الضحاك,العصر العباسي,قصائد فراق,عموديه,بحر أحذ الكامل
"ذَكَرتُ زَمانَ الوَصلِ فيها فَلَيسَ لي
عَزاءٌ وَلا صَبرٌ وَلا مُتَلَذَّذُ
ذَهَبتُ وَقَد سَدَّ الفُراقُ مَذاهِبي
وَقَلبي إِلى نَحوِ الأَحِبَّةِ يُجبَذُ
ذهلتُ فَما أَدري إِلى أَينَ قادَني
قَضاءٌ عَلى الإِنسانِ يَجري فَيَنفذُ
ذَمَمتُ حَياتي كَيفَ أَحمدُها وَقَد
تَرَكتُ مِنَ اللذّاتِ ما كُنتُ آخذُ
ذَلَلتُ فطاماً بَعدَ عزٍّ رَضعتُهُ
وَأَغرَقتُ نَفسي حَيثُ ما لي مُنقِذُ
ذُنوبي لَعَمري غَرَّقتني فَأَوبَقت
وَإِلّا فَإِنّي ثابِتُ القَلبِ جَهبَذُ
ذِمامُ الهَوى يُرعى فَهَلّا رَعيتهُ
وَكُنت بِقُربى مَن نَوى أَتَعَوَّذُ
ذَوَيتُ وَعودي بِالرضابِ اِخضِرارُهُ
صِدئتُ وَقَلبي بِالنَواصِلُ يُشحَذُ
ذُكاءٌ وَبَدرُ التمِّ يَحتَجِبانِ مِن
مَحاسِن من قَلبي عَلَيهِ مُجَذَّذُ
ذَوائِبُهُ مِسكٌ ثَناياهُ لُؤلُؤٌ
وَخَدّاهُ تِبرٌ وَالعِذارُ زُمُرُّدُ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",علي الحصري القيرواني,العصر المملوكي,قصائد فراق,عموديه,بحر الطويل
"سَلامٌ عَلى الأَحبابِ تَفتقُهُ الصبا
كَما فَتَقَ المِسك الزَكيّ التَنَفُّسِ
سقوا الغَيثَ حَتّى يورِقَ العَيشُ عِندَهُم
وَيَختال في حَليٍ وَأَثواب سُندُسِ
سَواء عَليّ اللَيل وَالصُبح بَعدَهُم
وَلَو بِتُّ فيهِم لَاِنجَلى كُلُّ حندسِ
سَناهُم سِراجي وَالخُدود شَقائِقي
وَتِلكَ العُيونُ البابِلِيّاتُ نَرجسي
سَأَلتُ وَميضَ البَرقِ حَملَ رِسالَتي
إِلى ذي دَلالٍ مُطمعٍ لي موئِسِ
سَرى موهناً يَحدو دُموعي إِلى الحِمى
وَيَحكي لِعَيني ثَغرَ أَشنَبَ أَلعسِ
سَمَوت بِطَرفي نَحوَ إِبريزِ خَدِّهِ
لأَغنى فَقالَ اِرجِع غَنيّاً كَمُفلِسِ
سَعيداً شَقِيّاً بَينَ نارٍ وَجَنَّةٍ
مِنَ الصَبرَ عرياناً مِنَ السُقمِ مُلبسُ
سَباني بِمَخطوطٍ مِنَ المِسكِ أسودٍ
عَلى صَحنِ مَسبوكٍ مِنَ التبرِ أَملَسِ
سُوَيداءُ قَلبي لِلأَحِبَّةِ مَنزِل
وَذِكرُهُم في ظُلم اللَيلِ مُؤنِسي","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",علي الحصري القيرواني,العصر المملوكي,قصائد فراق,عموديه,بحر الطويل
"عَجِبتُ مِنَ الأَيّامِ كَيفَ تَقَلَّبَت
بِنا فَتَفَرَّقنا كَأَن لَم نُجَمَّعِ
عَباديدُ شَتّى مِثلَ ما نَثَرَ الأَسى
فَرائِد مِن دَمعِ الفُؤادِ المُفَجَّعِ
عِدوني فَإِن لَم تُنجِزوا رُبَّ مَوعِدٍ
شَفا غُلَّتي مِنكُم وَإِن خابَ مَطمَعي
عَلى الدَهرُ أَيمان بأن لا يُرى لَنا
شَتاتٌ وَأبعادٌ لِجَمع مُلَمَّعِ
عَسى الطَيف أَن يَزدارَني فَأَبثّهُ
سَرائِرَ شَوقٍ لِلحَبيبِ المُوَدّعِ
عَهِدتُ الهَوى حُلواً فَلَمّا شَرِبتُهُ
تَجَرَّعتُ مِنهُ غُصَّة المُتجَرِّعِ
عَشِيّات أَيّام الحِمى جادَكَ الحَيا
لَقَد كُنت ريحانَ المُحِبّينَ فَاِرجِعي
عَذارُك مِسكٌ أَذفرٌ في أُنوفنا
فَشَوقاً إِلى مَشمومك المُتَضَوِّعِ
عَميدُ الهَوى يُشفى بِهِ من سقامه
فَأهدِ إِلَينا نَشرهُ نَتَمَتَّعِ
عَفا اللَهُ عَن ذا الدَهر إِن رَدَّ شَملنا
وَشَعَّبَ مِنّا كُلَّ قَلبٍ مُصَدَّعِ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",علي الحصري القيرواني,العصر المملوكي,قصائد فراق,عموديه,بحر الطويل
"لَحا اللَهُ دَهراً حالَ بَيني وَبَينَكُم
وَحَرَّمَ وَصلَ الحُبِّ وَهوَ مُحَلَّلُ
لباناتُ نَفسي عِندَكُم وَشِفاؤُها
مِنَ السقمِ لَو أَنَّ السَّقيمِ يُعَلَّلُ
لَبِستُ الضَنى حَتّى تَبَدَّلت صورَةً
سِوى صورَتي وَالحُبُّ لا يَتَبَدَّلُ
لَعَلَّ اللَيالي وَالحَوادِث خَصمُنا
كَما حَكَمَت فينا بِجَورٍ سَتَعدلُ
لَقَد ضِقتُ ذرعاً بِالهَوى ثُمَّ بِالنَوى
وَلا ذَنبَ لي لكِنَّني أَتَجَمَّلُ
لَمى شَفَةِ المَحبوبِ أَو وَردُ خَدِّهِ
مَدى أَمَلى لَو تَمَّ لي ما أَؤمّلُ
لَعَمري لَو قَبّلتُهُ كَيفَ أَشتَهي
لأَعطَيتهُ دُنيايَ لَو كانَ يَقبَلُ
لَهَوتُ بِهِ لَهوَ التَريف بِكَأسِهِ
يُوَلّي بِتَوقيعِ المدامِ وَيَعزِلُ
لِسانيَ حُلوٌ وَهوَ أَحلى لَوَ اِنَّهُ
يعلُّ بِسِلسالِ الرُضابِ وَيَنهَلُ
ليَ الويحُ إِن لَم أَحظَ مِنكَ بِنَظرَةٍ
مُعاوِدَةٍ أَحيا بِها حينَ أقتلُ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",علي الحصري القيرواني,العصر المملوكي,قصائد فراق,عموديه,بحر الطويل
"نَوىً فَرَّقَت شَملَ الهَوى فَمياههُ
تُزالُ وَأَمّا عَهدُهُ فَيُصانُ
نَعيمي وَعِزّي كُنتُم ثُمَّ بِنتُمُ
فَعَيشي عَذابٌ بَعدَكُم وَهَوانُ
نَصيبي مِنَ الدُنيا الحَبيبُ وَوَصلُهُ
بِهِ العَيشُ عَيشٌ وَالزَمانُ زَمانُ
نَهَتني النُهى عَن حُبِّكُم فَعَصيتُها
وَهَيهات يُثنى لِلمُحِبِّ عَنانُ
نَسيمُ الصّبا مِن أَجلِكُم أَستَطيبُهُ
وَإِن زادَ في قَلبي بِهِ الخَفَقانُ
نَدِمتُ عَلَيكُم مِثلَما يَندَمُ الفتى
فَيقرعُ سِنٌّ أَو يعضُّ بَنانُ
نَفَت عَن جُفوني النَومَ ورقُ حَمائِمٍ
شَكَونَ وَلَم يُفصِح لَهُنَّ لِسانُ
نعينَ إِلى البَينِ لا كانَ يَومُهُ
فَما بالُهُ لَم يَخلُ مِنهُ مِكانُ
نَدَبنَ وَلَم يَذرِفنَ دَمعاً وَإِنَّما
تَناثَرَ مِن دَمعي لَهُنَّ جُمانُ
نَكَأنَ قُروحي لَو أَعَنَّ على الأَسى
بِدَمعٍ أَلا إِنَّ الحَزينَ يُعانُ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",علي الحصري القيرواني,العصر المملوكي,قصائد فراق,عموديه,بحر الطويل
"كَيفَ أَظماني وَقَد كا
نَ لي فيكَ مُرتَوى
أَو لما كملت قا
ل لَكَ اللَهُ مُرتَوا
شمتَ الحاسِدونَ بي
فيكَ مُذ شَطَّتِ النَوى
قيلَ يَنوونَ كَيدَهُم
قُلتُ لِلمَرءِ ما نَوى
حالَ بَيني وَبَينهُم
فالِقُ الحبِّ وَالنَوى","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 5</p>",علي الحصري القيرواني,العصر المملوكي,قصائد فراق,عموديه,بحر مجزوء الخفيف
"نَصبتُ الفخّ ثمَّ قَعدتُ عنه
بعيداً كيْ أَرى فيه فلاحا
إذا قِرْدِي مقيمٌ عندَ رأسي
يَقولُ لمُقبلاتِ الطيرِ حاحا","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",علي الحصري القيرواني,العصر المملوكي,قصائد فراق,عموديه,بحر الوافر
"خَلَفَ السَلامُ عَلى اِمرِئٍ وَدَّعتُهُ
في النَخلِ خَيرَ مُشَيَّعِ وَخَليلِ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 1</p>",عبد الله بن رواحة,المخضرمون,قصائد فراق,عموديه,بحر الكامل
"أَيُهلِكُني شَيبانُ في كُلِّ لَيلَةٍ
لِقَلبِيَ مِن خَوفِ الفِراقِ وَجيبُ
أَشَيبانُ ما أَدراكَ أَن كُلُّ لَيَلةٍ
غَبَقتُكَ فيها وَالغَبوقُ حَبيبُ
غَبَقتُكَ عُظماها سَناماً أَوِ اِنبَرى
بِرِزقِكَ بَرّاقُ المُتونِ أَريبُ
أَشَيبانُ إِن تَأبى الجُيوشُ بِحَدِّهِم
يُقاسونَ أَيّاماً لَهُنَّ خُطوبُ
وَلا هَمَّ إِلا البَزُّ أَو كُلُّ سابِحٍ
عَلَيهِ فَتىً شاكي السِلاحِ نَجيبُ
يَذودونَ جُندَ الهُرمُزانِ كَأَنَّما
يَذودونَ أَورادَ الكِلابِ تَلوبُ
فَإِن يَكُ غُصني أَصبَحَ اليَومَ ذاوِياً
وَغُصنُكَ مِن ماءِ الشَبابِ رَطيبُ
فَإِنّي حَنَت ظَهري خُطوبٌ تَتابَعَت
فَمَشيي ضَعيفٌ في الرِجالِ دَبيبُ
وَما لِلعِظامِ الراجِفاتِ مِنَ البِلى
دَواءٌ وَما لِلرُكبَتَينِ طَبيبُ
إِذا قالَ صَحبي يا رَبيعُ أَلا تَرى
أَرى الشَخصَ كَالشَخصَينِ وَهوَ قَريبُ
فَلا يُعجِبَنكَ المَرءُ إِن كانَ ذا غِنىً
سَتَترُكُهُ الأَيّامُ وَهوَ حَريبُ
وَكائِن تَرى في الناسِ مِن ذي بَشاشَةٍ
وَمَن شَأنُهُ الإِقتارُ وَهوَ نَجيبُ
وَيُخبِرُني شَيبانُ أَن لَن يَعُقَّني
تَعُقُّ إَذا فارَقتَني وَتَحوبُ
فَلا تُدخِلَنَّ الدَهرَ قَبرَكَ حَوبَةً
يَقومُ بِها يَوماً عَلَيكَ حَسيبُ
إِذا قُلتَ تَرعى قالَ سَوفَ تُريحُني
مِنَ الرَعيِ مِذعانُ العَشِيِّ خَبوبُ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 15</p>",المخبل السعدي,المخضرمون,قصائد فراق,عموديه,بحر الطويل
"يا عَمرُو إِني قَد هَويتُ جِماعَكُم
وَلِكُلِّ مَن يَهوى الجِماعَ فِراقُ
بَل كَم رَأَيتُ الدَهرَ زايَلَ بَينُهُ
مَن لا يُزايِلُ بَينَهُ الأَخلاقُ
طابَت بِهِ الزَبّا وَقَد جَعَلَت لَها
دوراً وَمَشرَبَةً لَها أَنفاقُ
حَمَلَت لَها عَمراً وَلا بِخُشونَةٍ
مِن آلِ دَومَةَ رَسلَةٌ مِعناقُ
حَتّى تَفَرَّعَها بِأَبيَضَ صارِمٍ
عَضبٍ يَلوحُ كَأَنَّهُ مِخراقُ
وَأَبو حُذَيفَةَ يَومَ ضاقَ بِجَمعِهِ
شِعبُ الغَبيطِ فَحَومَةٌ فَأَفاقُ
وَلَهُ مَعَدٌ وَالعِبادُ وَطَييِّءٌ
وَمِنَ الجُنودِ كَتائِبٌ وَرِفاقُ
يَهَبُ النَجائِبَ وَالنَزائِعَ حَولَهُ
جُرداً كَأَنَّ مُتونَها الإِطلاقُ
فَأَتَت عَلَيهِ ساعَةٌ ما إِن لَهُ
مِمّا أَفاءَ وَلا أَفادَ عِتاقُ
فَكَأَنَّ ذلِكَ يَومَ حُمَّ قَضاؤُهُ
رَفَدٌ أُميلَ إِناؤُهُ مِهراقُ","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",المخبل السعدي,المخضرمون,قصائد فراق,عموديه,بحر الكامل
"نَأَتكَ أُمامَةُ إِلّا سُؤالا
وَأَعقَبَكَ الهَجرُ مِنها الوِصالا
وَحادَت بِها نِيَّةٌ غَربَةٌ
تُبَدِّلُ أَهلَ الصَفاءِ الزِيالا
وَنادى أَميرُهُمُ بِالفِرا
قِ ثُمَّ اِستَقَلّوا لِبَينٍ عِجالا
فَقَرَّبنَ كُلَّ مُنيفِ القَرا
عَريضِ الحَصيرِ يَغولُ الحِبالا
إِذا ما تَسَربَلنَ مَجهولَةً
وَراجَعنَ بَعدَ الرَسيمِ النِقالا
هَداهُنَّ مُشتَمِراً لاحِقاً
شَديدَ المَطا أَرحَبِياً جُلالا
تَخالُ حُمولَهُمُ في السَرا
بِ لَما تَواهَقنَ سُحقاً طِوالا
كَوارِعَ في حائِرٍ مُفعَمٍ
تَغَمَّرَ حَتّى أَتا وَاِستَطالا
كَسَونَ هَوادِجَهُنَّ السُدو
لَ مُنهَدِلاً فَوقَهُنَّ اِنهِدالا
وَفيهِنَّ حورٌ كَمِثلِ الظِبا
ءِ تَقرو بِأَعلى السَليلِ الهَدالا
جَعَلنَ قُدَيساً وَأَعناءَهُ
يَميناً وَبُرقَةَ رَعمٍ شِمالا
نَوازِعُ لِلخالِ إِذ شِمنَهُ
عَلى الفُرُداتِ يَحُلُّ السِجالا
فَلَمّا هَبَطنَ مَصابَ الرَبيعِ
بُدِّلنَ بَعدَ الرِحالِ الحِجالا
وَبَيداءَ يَلعَبُ فيها السَرا
بُ يَخشى بِها المُدلِجونَ الضَلالا
تَجاوَزتُها راغِباً راهِباً
إِذا ما الظِباءُ اِعتَنَقنَ الظِلالا
بِضامِزَةٍ كَأَتانٍ الثَمي
لِ عَيرانَةٍ ما تَشَكّى الكَلالا
إِلى اِبنِ الشَقيقَةِ أَعمَلتُها
أَخافُ العِقابَ وَأَرجو النَوالا
إِلى اِبنِ الشَقيقَة خَيرِ المُلوكِ
أَوفاهُمُ عِندَ عَقدٍ حِبالا
أَلَستَ أَبَرَّهُمُ ذِمَّةً
وَأَفضَلَهُم إِن أَرادوا فِضالا
فَأَهلي فِداؤُكَ مُستَعتِباً
عَتَبتَ فَصَدَّقتَ في المَقالا
أَتاكَ عَدُوٌّ فَصَدَّقتَهُ
فَهَلّا نَظَرتَ هُديتَ السُؤالا
فَما قُلتُ ما نَطَقوا باطِلاً
وَلا كُنتُ أَرهَبُهُ أَن يُقالا
فَإِن كانَ حَقاً كَما خَبَّروا
فَلا وَصَلَت لي يَمينٌ شِمالا
تَصَدَّق عَلَيَّ فَإِني اِمرِؤٌ
أَخافُ عَلى غَيرِ جُرمِ نَكالا
وَيَومٍ تَطَلَّعُ فيهِ النُفو
سُ تُطَرِّفَ بِالطَعنِ فيهِ الرِجالا
شَهِدتَ فَأَطفَأتَ نيرانَهُ
وَأَصدَرتَ مِنهُ ظِماءً نِهالا
وَذي لَجَبٍ يُبرِقُ الناظِر
ينَ كَاللَيلِ أُلبِسَ مِنهُ ظِلالا
كَأَنَّ سَنا البَيضِ فَوقَ الكُما
ةِ فيهِ المَصابيحُ تُخبي الذُبالا
صَبَحتُ العَدُوَّ عَلى نَأيِهِ
تَريشُ رِجالاً وَتَبري رِجالا","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 29</p>",عمرو بن قميئة,العصر الجاهلي,قصائد فراق,عموديه,بحر المتقارب
"أَلا يا أَميرَ المُؤمنين أَمَا تَرى
فَدَيْتُكَ هُجرانَ الحبيبِ كبيرا","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 1</p>",هارون الرشيد,العصر العباسي,قصائد فراق,عموديه,بحر الطويل
"تقاضاكَ دَهْرُك ما أَسْلَفا
وكدَّر عَيْشَكَ بعد الصَّفا
فَلا تَعْجَبنَّ فإِنَّ الزَمانَ
رَهِينٌ بِتَفْريقِ ما أَلَّفا","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",هارون الرشيد,العصر العباسي,قصائد فراق,عموديه,بحر المتقارب
"أَيا مَنْ رَدًَّ وُدِّيَ أَمْ
سِ لا أُعْطيكَهُ اليَوْمَا
وَلا واللهِ لا أُعْطي
كَ إِلاَّ الصَدَّ واللَّوْمَا
وَإِنْ كَانَ بِقَلْبي مِنْ
كَ حُبٌّ يَمْنَعُ النَّوْما
أَيَا من سُمْتُهُ الوَصْلَ
فأغلى المَهْرَ والسَّوْمَا","<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 4</p>",هارون الرشيد,العصر العباسي,قصائد فراق,عموديه,بحر الهزج
