Poem,Number of Versus,Poet,Century,Label,Type,Metre
أجَدَّ بآلِ فاطمةَ البكورُ فدمعُ العين منهلٌّ غزيرُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 1</p>",السيد الحميري,العصر العباسي,قصائد حزينه,عموديه,بحر الوافر
قفْ بالديارِ وحيّها يا مَرْبَعُ واسأل وكيفَ يُجيب من لا يَسْمعُ إنّ الديار خلتْ وليس بِجوِّها إلا الضوابِحُ والحمامُ الوُقَّعُ ولقد تكونُ بها أوانسُ كالدُّمى جُمْل وعزُّة والرَّبابُ وبَوْزَعُ حورٌ نواعمُ لا تُرى في مثلِها أمثالهن من الصيانةِ أربَعُ فَغَرِينَ بعد تألّفِ وتَجمُّعٍ والدهرُ صاحِ مشتِّتٌ ما تَجمَعُ فاسلمْ فإنّك قد نزلتَ بمنزلٍ عندَ الأمير تَضرُّ فيه وتَنْفَعُ تُؤتى هواكَ إذا نطقتَ بحاجةٍ فيهِ وتَشفعُ عنده فيشفِّعُ قلْ للأميرِ إذا ظفِرتَ بخلوةٍ منه ولم يكُ عندَه من يَسمعُ هبْ للذي أحببتَه في أحمدٍ وبنيهِ إنّك حاصدٌ ما تَزرَعُ يختصّ آل محمدٍ بمحبّةٍ في الصدرِ قد طُوِيَتْ عليها الأضْلُعُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",السيد الحميري,العصر العباسي,قصائد حزينه,عموديه,بحر الكامل
من ليلةٍ باتَ مَوعوكاً أبو حسن فيها يُكابِدُ من حُمّى ومن أَلَمِ إذ قال من بَعد ما صلّى النبيُّ لهُ أبشِرْ فقد ألتَ من وَعْكِ ومن سَقَمِ وما سألتُ لِنفسي قِيد أنْمُلةٍ من فضلِ عِلم ولا حِلم ولا فَهَمِ إلا سألتُ لكمْ مثلَ الذي ظَفِرتْ كفِّي به ذا لذي الآلاءِ والكرمِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 4</p>",السيد الحميري,العصر العباسي,قصائد حزينه,عموديه,بحر البسيط
شجاكَ الحيُّ إذ بانوا فدمعُ العينِ تهتانُ كأنّي يومَ رَدّوا العي سَ للرحلةِ نَشوانُ وفوقَ العيس إذ ولُّوْا مَهىً حُورٌ وغَزلانُ إذا ما قمنَ فالأعجا زُ في التشبيهِ كُثْبانُ وما جاوزَ للأعلى فأقمارٌ وأغْصانُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 5</p>",السيد الحميري,العصر العباسي,قصائد حزينه,عموديه,بحر الهزج
يا صاحبيَّ تَروَّحا وذَرانيليس الخليُّ كمُسْعَرِ الأحزانِأهمّ الذين غداة بدرٍ بارزواعند احتدامِ تبارزِ الأقرانِأم كان غيرُهُمُ الذي وَلوهُمُوهم بأبعدِ موقفِ ومَكانِإذ جاء عتبةُ والوليدُ وعمُّهيَمشون في حَلَقٍ من الأَبدانِحتى إذا انقضتِ الأمورُ وصُرِّفَتومضى المباركُ صاحبُ العِرفانِأخذوا الخلافةَ بعد ذلك فَلتةًواستبصرَوا من ليس ذا الإيمانِهل في وصيّةِ أحمدٍ أن يظفرواإن جالت الأنصارُ بالسُّلطانِشهدت بالصلاة بنيهلم تأت فيه بواضح البرهانِأما أبو ذرّ وسلمانٌ ومقدادٌ وعمَّارٌ أبو اليَقْظانِلم يُحدثوا نسيانَ عهدِ محمدٍعَمْداً وما آلوا إلى كتمانِبل بيّنوا ما استودعوهُ وأحسنوافاللهُ يَجزِيهِم على الإحسانِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 11</p>",السيد الحميري,العصر العباسي,قصائد حزينه,عموديه,بحر الكامل
خَلَعَ الصِبا عَن مَنكبَيهِ مَشيب فَطَوى الذَوائب رأَسهُ المَخضوبُ نَشَرَ البِلى في عارِضيَهِ عَقارِباً بيضاً لَهُنَّ عَلى القُرونِ دَبيبُ ما كانَ أَنضَرَ عيشَهُ وأَغضَّهُ أَيام فَضلُ رِدائِهِ مَسحوبُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 3</p>",أبو الشيص الخزاعي,العصر العباسي,قصائد حزينه,عموديه,بحر الكامل
وَكَم مِن ميتَةٍ قَد مِتُّ فيها وَلَكِن كانَ ذاكَ وَما شَعَرتُ وَكُنتُ إِذا رأَيتُ فَتىً يَبكي عَلى شَجَن هَزأَت إِذا خَلوتُ وأَحسَبني أَدال اللَهَ مِنّي فَصِرتُ إِذا بَصِرتُ بِهِ بكيتُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 3</p>",أبو الشيص الخزاعي,العصر العباسي,قصائد حزينه,عموديه,بحر الوافر
يَقولُ والسَوطُ عَلى كَفّهِ قَد حَزَّ في جِلدَتِها حَزّا وَهيَ عَلى السُلّمِ مَشدودة وأَنت أَيضاً فاسرقي الخُبزا,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",أبو الشيص الخزاعي,العصر العباسي,قصائد حزينه,عموديه,بحر البسيط
جَرَت جوارِ بالسَعدِ والنَحسِ فَنحنُ في وَحشَةٍ وَفي أُنس العَينُ تَبكي والسِنُّ ضاحِكَةٌ فَنَحنُ في مأتم وَفي عُرس يُضحِكُنا القائمُ الأمينُ وتَبكينا وَفاةُ الإمام بِالأمسِ بدرانِ بدرٌ أَضحى بِبغدادٍ في الخُلدِ وبَدرٌ بِطوسَ في الرَمسِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 4</p>",أبو الشيص الخزاعي,العصر العباسي,قصائد حزينه,عموديه,بحر المنسرح
يا دارُ مالكِ لَيسَ فيكِ أَنيسُ إِلا معالم آيُهُنَّ دُروسُ الدَهرُ غالَكِ أَم عَراك مِن البَلى بَعدَ النَعيم خُشونَةٌ ويُبوسُ ما كانَ أَخصَبَ عَيشِنا بك مرَّة أَيامَ ربعُك آهِلٌ مأنوسُ فَسقاكِ يا دارُ البَلى مُتَجرّفٌ فيهِ الرَواعِدُ والبروقُ هَجوسُ دار جلا عنها النَعيم فرَبعها خَلقٌ تَمرُّ بِهِ الرياح يَبيسُ طَلَلٌ مَحت آيُ السَماء رسومَه فَكأَنَّ باقي مَحوهنَّ دروسُ ما استَحلَبَت عَينيك إِلا دِمّنة ومَخرَّبٌ عَنهُ الشَرى مَنكوسُ وَمَخيَّسٌ في الدارِ يَندبُ أَهلَهُ رَثُّ القِلادة في الترابِ دَسيسُ أَنِسَ الوحوشُ بِها فَليسَ بِربعها إِلا النَعامُ تَرودُه وَتجوس رَبعٌ تَربَّعُ في جوانِبهِ البَلى وَعفَت مَعالمُهُ فَهُنَّ طموسُ يَدعو الصَدى في جَوفِهِ فيُجيبُهُ رُبدُ النَعامِ كأَنَّهُنَّ قُسوسُ وَلَربّما جَرَّ الصَبّا لي ذَيلَهُ فيهِ وَفيهِ مأَلَفٌ وأَنيسُ مِن كُلِّ ضامِرة الحَشا مَهضومَة لِحبالِها بِحبالِنا تَلبيسُ مُتَستّرات بِالحياء لَوابِسٌ حُلَل العَفاف عَن الفواحِش شوسُ وَسَبيئة مِن كَرمِها حيريَّة عَذراء من لمس الرِجال شَموسُ لَم يَفتق النُعمان عُذرَتَها وَلَم يَرشِفُ مجاجَة كأسها قابوسُ كَتَبَ اليهودُ عَلى خَواتِمِ دَنّها يا دنُّ أَنتَ عَلى الزَمان حَبيسُ ذِمّيَّة صَلّى وَزَمزَم حَولَها مِن آل برمكَ هَربدٌ ومَجوسُ تَجلو الكؤوس إِذا جَلَت عَن وَجهها شَمساً غذاها الشمس فَهيَ عروسُ عَكفَت بِها عُفر الظِباء كأَنَّها بأَكفِّهِنَّ كَواكِبٌ وَشموسُ مِن كُلِّ مُرتَجِّ الرَوادف أَحورِ كسرى أَبوهُ وأُمَّهُ بلقيسُ رَخو العِنان إِذا ابتَديتُ فَخادِمٌ وإِذا صَبوتَ إِليهِ فَهوَ جَليسُ يَسعى بإبريق كأنَّ فِدامَهُ مِن لَونِها في عُصفرٍ مَغموسُ يَسقيكَ ريقَ سَبيئةٍ حيريّة مِما استَباه لِفِصحِهِ القَسّيسُ بَينَ الخوَرنَقِ والسَدير مَحِلَّة لِلهَّوِ فيها مَنزِلٌ مَطموس فالنَدّ مِن ريحانِها مُتَضَوِّعٌ والظَهرَ مِن غِزلانِها مَدحوسُ نَحِسَ الزَمان بأَهلِها فتَصَدَّعوا إِنَّ الزمَانَ بأَهلِهِ لَنَحوسُ كُنّا نَحلّ بِهِ وَنَحنُ بِغبطَةٍ أَيامَ للأَيامِ فيهِ حَسيسُ فَبَنى عَليهِ الدَهرُ أَبنيةَ البِلى فَعَلى رُباه كآبةٌ وعُبوسُ وَصريع كأس بِتُّ أَرقبه وَقَد نَهشَتهُ مِن أَفعى المدام كئوسُ عقلَ الزجاجُ لِسانَهُ وَتخاذَلَت رِجلاهُ فَهو كأَنَّهُ مَطسوسُ سَطَتِ العُقارُ بِهِ فراحَ كأَنَّما مجَّ الرَدى في كأَسِهِ الفاعوسُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 32</p>",أبو الشيص الخزاعي,العصر العباسي,قصائد حزينه,عموديه,بحر الكامل
لَهون عَن الإِخوانِ إِذ سَفَر الضُحى وَفي كَبِدي مِن حَرِّهِنَّ حَريقُ مَزَجتُ دَماً بِالدّمع حَتى كَأَنَّما يُذابُ بِعَيني لُؤلُؤٌ وَعَقيقُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",أبو الشيص الخزاعي,العصر العباسي,قصائد حزينه,عموديه,بحر الطويل
جاءَ الرَسولُ بِبُشرى منك تطمعني فَكانَ أَكبَرُ وَهمي إِنَّهُ وَهما فَما فرِحتُ وَلَكن زادَني حَزَناً عِلمي بأنَّ رَسولي لَم يَكُن فَهِما كَم مِن سَريرة حُبّ قَد خَلوت بِها وَدمعَةٍ تَملأ القِرطاس والقَلَما,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 3</p>",أبو الشيص الخزاعي,العصر العباسي,قصائد حزينه,عموديه,بحر البسيط
يا نَفس بَكّي بأَدمُع هُتُنِ وَواكِفٍ كالجمانِ في سَنَنِ عَلى دَليلي وَقائِدي وَيَدي ونُورُ وَجهي وَسائِسَ البَدَنِ أَبكي عَليها بِها مَخافَةَ أَن يَقرُنَني والظَلامُ في قَرَنِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 3</p>",أبو الشيص الخزاعي,العصر العباسي,قصائد حزينه,عموديه,بحر المنسرح
هَل بالطُلولِ لِسائلٍ رَدُّ أَو هَل لَها بِتَكَلُّمٍ عَهدُ دَرَس الجَديد جَديدَ مَعهَدها فَكأنَّما هيَ رَيطةٌ جَردُ مِن طُولِ ما يَبكي الغَمام عَلى عَرَصاتِها وَيُقَهقِه الرَعدُ وَتُلِثُّ سارية وَغادِيَةٌ وَيكُرُّ نَحسٌ خَلفَهُ سَعدُ تلقي شآمية يَمانية لَهما بمورِ تُرابِها سَردُ فَكَسَت بواطِنُها ظَواهِرُها نَوراً كأَنَّ زُهاءَهُ بُردُ يَغدو فَيسدي نَسجه حَدبٌ واهي العُرى وَوئيده عَقدُ فَوقَفتُ أَسأَلُها وَليسَ بِها إِلا المَها وَنقانِقٌ رُبدُ فَتَبادَرَت دَرَرُ الشُؤون عَلى خَدّي كَما يَتَناثَرُ العِقدُ أَو نَضح عَزلاء العَسيب وَقَد راحَ العَسيفُ بِمائِها يَعدو وَمُكدَّم في عانَةٍ خَفَرَت حَتى يُهيّج شأَوها الوَردُ لَهفي عَلى دَعد وَما خُلِقَت إِلا لِطولِ بَليّتي دَعدُ بَيضاءُ قَد لَبِسَ الأديمُ بها ءُ الحُسن فَهوَ لِجِلدِها جِلدُ وَيَزينُ فودَيها إِذا حَسَرت ضافي الغَدائر فاحِمٌ جَعدُ فالوَجهُ مِثل الصُبح مُنبلِجٌ والشَعر مِثلَ الليلِ مُسوَّدُ ضِدّان لَما استَجمعا حَسُنا والضدّ يُظهِرُ حُسنَهُ الضِدُّ وَجَبينُها صَلتٌ وحاجِبُها شَختُ المخَطّ أَزَجُّ مُمتَدّ وَكأَنَّها وَسنَى إِذا نظَرَت أَو مدنَفٌ لما يُفِق بَعدُ بِفتورِ عَين ما بِها رَمَدٌ وَبِها تُداوَى الأَعين الرُّمدُ وَتُريكَ عَرنيناً يُزيّنه شَمَمٌ وَخداً لَونُهُ الوَردُ وَتجيلُ مِسواك الأراك عَلى رَتلٍ كأنَّ رُضابه الشُّهدُ والجيدُ مِنها جيدُ جازئَةٌ تَعطو إِذا ما طَلَّها البَردُ وامتدَّ مِن أعضادِها قَصَبٌ فَعمٌ تَلته مَرافِقٌ دُردُ والمِعصمان فَما يُرى لَهُما مِن نَعمة وَبَضاضَةٍ زَندُ وَلَها بَنانٌ لَو أَردتَ لَهُ عَقداً بِكفّك أَمكن العَقدُ وَكأنَّما سُقيَت تَرائِبُها والنَحرُ ماء الحسن إِذ تَبدو وَبِصَدرِها حُقّان خِلتُهما كافورتينِ عَلاهُما نَدُّ والبَطنُ مَطويٌّ كَما طوِيَت بيضُ الرِباط يَصونُها الملدُ وَبِخَصرِها هَيَفٌ يُزيّنهُ فإِذا تَنوءُ يَكادُ يَنقدُّ وَلهاهَنٌ رابٍ مَجَسَّتُهُ ضيقُ المَسالك حَرَّهُ وَقدُ فَكأَنَّهُ مِن كِبَرِهِ قَدَحٌ أَكلَ العيالُ وَكبَّهُ العَبدُ فإِذا طَعَنتَ طعَنتَ في لبَدِ وإِذا سَلَلتَ يَكادُ يَنسَدُّ والتَفَّ فَخذاها وَفَوقهما كَفَلٌ يُجاذِبُ خَصرِها نَهدُ فَقيامُها مَثنى إِذا نَهَضَت مِن ثِقلِهِ وَقُعودُها فَردُ والسَاقُ خُرعُبةٌ مُنَعمَّة عَبِلَت فَطَوقُ الحِجل مُنسَدُّ والكَعبُ أَدرَمُ لا يَبينُ لَهُ حَجمٌ وَليسَ لِرأسِهِ حَدُّ وَمَشَت عَلى قَدَمَينِ خُصّرتا وأُلينَتا فَتَكامَلَ القَدُّ ما شانَها طولٌ وَلا قِصَرٌ في خَلقِها فَقَوامُها قَصدُ إِن لَم يَكُن وَصلٌ لَديكِ لَنا يَشفي الصَبابةَ فَليَكُن وَعدُ قَد كانَ أَورَق وَصلكُم زَمَناً فَذَوى الوِصالُ وأَورَقَ الصَدُّ لِلَّهِ أَشواقي إِذا نَزَحَت دارٌ بِنا وَنأى بِكُم بُعد إن تُتهِمي فَتَهامَةٌ وَطَني أَو تُنجِدي إِنَّ الهَوى نَجدُ وَزَعمتِ أَنَّكَ تَضمرينَ لَنا ودّاً فَهلاّ يَنفَعُ الودُّ وإِذا المُحبّ شَكا الصُدود وَلَم يُعطَف عَليهِ فَقَتَلَهُ عَمدُ تَختَصّها بالود وَهيَ عَلى ما لا تُحِبُّ فَهَكَذا الوَجدُ أَو ما تَرى طِمريَّ بَينَهُما رَجُلٌ أَلحَّ بِهَزلِهِ الجِدُّ فالسَيفُ يَقطَعُ وَهوَ ذو صَدأ والنَّصلُ يَعلوا الهامَ لا الغِمدُ هَل يَنفعنَّ السَيفَ حِليَتَهُ يَومَ الجلاد إِذا نَبا الحَدُّ وَلَقَد عَلِمتِ بأَنَّني رَجُلٌ في الصَالِحاتِ أَروُحُ أَو أَغدو سلم عَلى الأَدنى وَمَرحَمةٌ وَعَلى الحوادِثِ هاديءٌ جَلدُ مُتَجلبِبٌ ثَوبَ العَفاف وَقَد غَفَلَ الرَقيب وأَمكَنَ الوِردُ وَمُجانِبٌ فِعلَ القَبيح وَقَد وَصَلَ الحَبيبُ وَساعَدَ السَعدُ مَنَع المطامِعَ أَن تُثلّمني إِنّي لِمعوَلِها صَفاً صَلهُ فأَروحُ حرّاً مِن مَذلّتِها والحرُّ حينَ يُطيعُها عَبدُ آلَيتُ أَمدح مُقرِفاً أَبَداً يَبقى المَديحُ وَيَذهَبُ الرَفدُ هَيهاتَ يأَبى ذاكَ لي سَلَفٌ خَمَدوا وَلَم يَخمد لَهُم مَجدُ والجَدُّ كِندَةُ والبَنونُ هُمُ فَزَكا البَنونُ وأَنجَبَ الجَدُّ فَلِئَن قَفَوت جَميلَ فِعلهمُ بِذَميم فِعلي إِنَّني وَغدُ أَجمِل إِذا حاولتَ في طَلَب فالجِدُّ يَغني عنكَ لا الجَدُّ ليَكُن لَديك لِسائلٍ فَرَجٌ إِن لَم يَكُن فَليَحسُنِ الرَدُّ وَطَريد لَيلٍ ساقَهُ سَغَبٌ وَهناً إِليَّ وَقادَهُ بَردُ أَوسَعَت جُهد بَشاشَةٍ وقِرى وَعَلى الكَريم لِضيفِهِ الجُهدُ فَتصرَّم المَشتى وَمَنزلُهُ رَحبٌ لَديَّ وَعَيشهُ رَغدُ ثُمَ اغتَدى ورِداؤُهُ نِعَمٌ أسأرتُها ورِدائي الحَمدُ يا ليتَ شِعري بَعدَ ذَلِكُم وَمَصيرُ كلِّ مُؤَمّلٍ لَحدُ أَصريعُ كَلم أم صريعُ ضنىً أَودى فَليسَ مِن الرَدى بُدُّ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 66</p>",أبو الشيص الخزاعي,العصر العباسي,قصائد حزينه,عموديه,بحر أحذ الكامل
يَدي لا تَعافُ الكأسَ أُنساً بشربِها وَلَكِن تعافُ الكأسَ مَع دنِسٍ وغدِ عَلى مثلِها مِثلي يَكون مُنادِمي فإِن لَم أَجِد مِثلي خَلوتُ بِها وَحدي,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",أبو الهندي,العصر العباسي,قصائد حزينه,عموديه,بحر الطويل
قُل للسريّ أَبي قَيسٍ أَتوعِدُنا وَدارُنا اصبحت مِن دارِكُم صَدَدا أَبا الوَليد أمَا وَاللَهِ لَو عَمِلَت فيكَ الشَمولُ لما حَرَّمتَها أَبَدا وَلا نَسيتَ حُميّاها ولذَّتِها وَلا عَدلتَ بِها مالاً وَلا وَلَدا أَما رأيتَ أَخا الإِجمالِ مُنجدِلاً اذا تَعلّى عَلى كُرسِّيهِ سَجَدا,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 4</p>",أبو الهندي,العصر العباسي,قصائد حزينه,عموديه,بحر البسيط
وَلَو أَنَّ لي داراً يَحِلُّ دخولُها لَمَتَّعتكم بِالعزفِ فيها وَبِالخَمرِ وَلَكِنَّني في دار سَوءٍ كَأَنَّها بَقيَّةِ ناووسٍ عَلى ساحِلِ البَحرِ أؤدي إِلى مَن عَجَّل اللَهُ مَوتَهُ لأدفِنَهُ فيها ثَلاثينَ في الشَهرِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 3</p>",أبو الهندي,العصر العباسي,قصائد حزينه,عموديه,بحر الطويل
اِجعَلوا إِن مُتُّ يَوماً كَفَني وَرَقَ الكَرمِ وَقَبري مَعصَرَهْ وادفِنوني وَادفنوا الراح مَعي وَاِجعَلوا الاقداحَ حَولَ المَقبرَهْ إِنَّني أَرجو مِنَ اللَهِ غَداً بَعدَ شُربِ الراحِ حُسن المَغفِرهْ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 3</p>",أبو الهندي,العصر العباسي,قصائد حزينه,عموديه,بحر الرمل
بكت أن رأت أطلالَ هند تبدَّلت بها ساكناً جاراتُ هند فَظِيرُها فأحزَنَ من لم يبكِ هنداً وهيَّجت لي الذكرَ دارٌ قد تولَّت عصورُها إذا الدار لم تُضرَب بستر ولم تكن على أم عمارٍ تلطُّ ستورُها فلا يَعلَمَن جاراتُ هندٍ بخلّة سِواها ويقعُد راشداً من يزُورُها وكانت إذا ما أصبح الفقرُ والغنى خصيمين لم يغلب غناها فقيرُها وكانت متى ما تفعل الخيرَ لا تقُل فعلتُ ولا يُسمع لديه زفيرُها وكانت تُري الجارات أنّ كثيرَها قليلٌ وتَدعوه قليلاً كثيرُها وكانت ترى أن تعصيَ الزوج مُنكراً وإن عُصِيَت كانت قليلاً نكيرُها فلو علمت ملحودةُ القبر من غدا إليها ومن أهدى إليها سريرُها لجاءت تلقاها برحب وأوسعى عليها إذا صاح البواكي سريرُها إذا نُفِضَت عنها الأكفُّ فأوسعت عليك وجلّى غمَّها عنك نورُها وكانت إذا الآتي أتى القبرَ أنبتت على ظَهره المرعى أضاءت قعورُها ولما أتاها الموتُ عدّدن بعدها خلائق منها لم تكن تسعيرُها وكانت إذا ما حلّت الدار لم يكُن بساطاً لأهل الدار إلا حصيرُها ولو كانت الأخلاق مِلبَزٍّ لم يكُن لهند من الأخلاق إلا حريرُها فبانت وولَّت من عشير كأنه على صبره مسلوب مالٍ عشيرُها فما استبدلت جارات هند بِجارَةٍ لهند ولا استغنى بأمٍّ صغيرُها وقد عجلت الطفل بنت صغيرة على اللَه إذ فيتَت بهند جبورُها فإن تبك من حُزن حميدةُ أو تقُم على القبر بالأنواح حُمرٌ صُدُورُها يَهُجنا تبكيها وكانت قليلة مراثٍ إذا لم نبك هنداً يسيرُها,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 20</p>",محمد بن بشير الخارجي,العصر الاموي,قصائد حزينه,عموديه,بحر الطويل
